round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-1.3153801202155802,-1.4825204345687892,"{'J': 0.12082544721899995, 'F': 0.8791745527810001}","{'J': 0.2043956043956044, 'F': 0.7956043956043956}",2.6,2.0
2,J,J,-1.7847444364548963,-1.9438185114918662,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.515625, 'F': 0.484375}",1.0,1.0
3,F,F,-2.4296033174642413,-2.6495303754841406,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",1.0,1.8
4,F,F,-3.0519764499497333,-3.256543586991734,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",1.4,1.0
5,F,F,-3.5919119560390858,-3.7886646852666788,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",2.0,1.0
6,J,F,-4.091911956039086,-4.280606077208071,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.5, 'F': 0.5}",1.8,2.0
7,F,F,-4.744792343848638,-4.978708723625324,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",1.6,1.0
8,F,F,-5.244792343848638,-5.478708723625324,"{'J': 0.5, 'F': 0.5}","{'J': 0.5, 'F': 0.5}",1.0,1.8
9,F,F,-5.76859900593655,-6.010579717215068,"{'J': 0.48424908424908425, 'F': 0.5157509157509158}","{'J': 0.48828125, 'F': 0.51171875}",2.2,1.8
10,F,F,-6.292588818207612,-6.558262676616777,"{'J': 0.4764346764346764, 'F': 0.5235653235653236}","{'J': 0.48828125, 'F': 0.51171875}",2.0,1.8
