round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.8243437609791423,-0.6078693712103288,"{'J': 0.45330073349633254, 'F': 0.5466992665036675}","{'J': 0.34506353861192574, 'F': 0.6549364613880743}",4.4,3.0
2,J,F,-1.416820509422411,-1.0833113137873487,"{'J': 0.5117302052785924, 'F': 0.48826979472140764}","{'J': 0.45321280234546785, 'F': 0.5467871976545321}",4.6,4.4
3,F,F,-2.1616966647160374,-1.8060033476558206,"{'J': 0.3998044965786901, 'F': 0.6001955034213099}","{'J': 0.38871243586611287, 'F': 0.6112875641338871}",3.6,3.4
4,F,F,-2.8082756027693563,-2.414468432789521,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",3.6,3.8
5,F,F,-3.5038401072247414,-3.033805231405668,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.4072807231859272, 'F': 0.5927192768140728}",2.8,1.8
6,F,F,-4.19252374274291,-3.669441084723694,"{'J': 0.43771372740595993, 'F': 0.5622862725940401}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",3.0,3.0
7,F,F,-4.896712358178512,-4.296988920743408,"{'J': 0.4418377321603128, 'F': 0.5581622678396871}","{'J': 0.4035173424523693, 'F': 0.5964826575476306}",4.2,3.4
8,F,F,-5.661697102826368,-4.979598225105796,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.3774737356462253, 'F': 0.6225262643537748}",2.0,3.2
9,F,F,-6.299474158683072,-5.5710191179193105,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",1.8,3.0
10,F,F,-6.974134423787112,-6.230326995309796,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",3.8,1.8
