round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,-0.9025741283805799,-0.33959588798298473,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.2844932844932845, 'F': 0.7155067155067155}",3.4,5.0
2,F,F,-1.9434774952187794,-1.296543272427463,"{'J': 0.3139506474468605, 'F': 0.6860493525531395}","{'J': 0.27197265625, 'F': 0.72802734375}",2.8,4.2
3,F,F,-2.588328343295434,-1.871848612248932,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",4.0,4.6
4,J,F,-3.088328343295434,-2.270895300100313,"{'J': 0.5504766560743095, 'F': 0.44952334392569054}","{'J': 0.5, 'F': 0.5}",3.4,4.6
5,F,F,-3.7050845719226935,-2.770895300100313,"{'J': 0.5, 'F': 0.5}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",4.4,4.0
6,J,J,-4.169267909952185,-3.096372899424066,"{'J': 0.589010989010989, 'F': 0.41098901098901097}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",4.2,3.8
7,F,F,-4.9034957295732635,-3.7087694915959393,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.38852258852258853, 'F': 0.6114774114774115}",4.2,4.2
8,J,F,-5.501864553298066,-4.151531455705669,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.449438202247191, 'F': 0.550561797752809}",4.8,4.111111111111111
9,J,F,-6.130347425736983,-4.592956941087198,"{'J': 0.5274725274725275, 'F': 0.4725274725274725}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",4.4,3.5555555555555554
10,J,F,-6.760895057456776,-5.067704817007235,"{'J': 0.5118437118437118, 'F': 0.48815628815628814}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",4.8,4.2
