round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,-0.6443565442832841,0.11608301615627625,"{'J': 0.77997557997558, 'F': 0.22002442002442002}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",1.0,1.8
2,F,F,-1.76636443882769,-1.0405473094785394,"{'J': 0.23653681768225668, 'F': 0.7634631823177433}","{'J': 0.2538480332274615, 'F': 0.7461519667725385}",3.2,2.8
3,F,F,-2.8311116057232946,-2.086382789103081,"{'J': 0.2783203125, 'F': 0.7216796875}","{'J': 0.26886446886446885, 'F': 0.7311355311355311}",1.8,1.0
4,F,F,-3.7336779749237623,-3.0364857719368894,"{'J': 0.30744810744810747, 'F': 0.6925518925518925}","{'J': 0.3312164142647777, 'F': 0.6687835857352222}",1.8,1.8
5,F,F,-4.591584024917724,-3.8943918219308515,"{'J': 0.34505494505494505, 'F': 0.654945054945055}","{'J': 0.34505494505494505, 'F': 0.654945054945055}",1.8,1.8
6,F,F,-5.453758410722284,-4.784260456429708,"{'J': 0.3312164142647777, 'F': 0.6687835857352222}","{'J': 0.34506353861192574, 'F': 0.6549364613880743}",1.8,1.0
7,F,F,-6.352926158473994,-5.710779098096143,"{'J': 0.31753786028334147, 'F': 0.6824621397166585}","{'J': 0.3312133072407045, 'F': 0.6687866927592955}",1.8,1.0
8,F,F,-7.192763232753779,-6.492998984875928,"{'J': 0.37744140625, 'F': 0.62255859375}","{'J': 0.3486328125, 'F': 0.6513671875}",5.0,1.8
9,F,F,-8.098432746435018,-7.357312882995395,"{'J': 0.34505494505494505, 'F': 0.654945054945055}","{'J': 0.3243771372740596, 'F': 0.6756228627259404}",1.0,1.0
10,F,F,-8.944750721548813,-8.131614619813782,"{'J': 0.3812316715542522, 'F': 0.6187683284457478}","{'J': 0.3452235524065478, 'F': 0.6547764475934522}",1.8,2.0
