round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.7804277227637688,-0.8240903870215344,"{'J': 0.35564240351734244, 'F': 0.6443575964826576}","{'J': 0.3774737356462253, 'F': 0.6225262643537748}",4.2,4.4
2,F,J,-1.2479473968165111,-1.4162130417730308,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",3.8,3.4
3,F,F,-1.8499060591865588,-2.110302978826427,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",2.4,2.0
4,F,F,-2.4158387532091403,-2.7145998055951637,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.4686202686202686, 'F': 0.5313797313797314}",3.8,2.2
5,F,F,-2.9158387532091403,-3.253446617224775,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.5, 'F': 0.5}",2.0,1.4
6,F,F,-3.4317718794525525,-3.7610806342650958,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",4.8,4.2
7,F,F,-3.9479422662735706,-4.362982483681886,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",2.4,1.0
8,F,F,-4.464123590175393,-4.902137603340304,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",2.0,3.8
9,J,J,-4.894543519584766,-5.387285116429129,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",2.0,3.0
10,F,F,-5.566667769432514,-6.1275034173704395,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",3.2,2.0
