round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-1.0408968925476074,-0.9569125175476074,"{'J': 0.31396484375, 'F': 0.68603515625}","{'J': 0.27197265625, 'F': 0.72802734375}",1.0,2.0
2,J,F,-1.614461102366855,-1.3355954987395957,"{'J': 0.5583781143136297, 'F': 0.4416218856863703}","{'J': 0.4609375, 'F': 0.5390625}",1.0,1.0
3,F,F,-2.310963622806845,-2.061696949804408,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",1.0,2.0
4,F,F,-2.9606801090068475,-2.7114134360044106,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",1.8,1.8
5,F,F,-3.6487660465068474,-3.338248514987927,"{'J': 0.44175824175824174, 'F': 0.5582417582417583}","{'J': 0.4111328125, 'F': 0.5888671875}",2.0,1.0
6,F,F,-4.34867988764632,-4.00747625298866,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.4072265625, 'F': 0.5927734375}",2.4,2.0
7,F,F,-5.029176219424703,-4.748534245328703,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.4188034188034188, 'F': 0.5811965811965812}",2.0,1.8
8,F,F,-5.725395663699605,-5.475027127103606,"{'J': 0.39599609375, 'F': 0.60400390625}","{'J': 0.4111328125, 'F': 0.5888671875}",3.4,1.8
9,F,F,-6.3559783145069755,-6.08243544911867,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",1.4,2.0
10,F,F,-6.936554856021017,-6.6476464533921735,"{'J': 0.4686202686202686, 'F': 0.5313797313797314}","{'J': 0.4609375, 'F': 0.5390625}",3.0,1.6
