round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,-0.3215718186745371,-0.2479809022541494,"{'J': 0.6406059125335939, 'F': 0.35939408746640605}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",3.6,3.0
2,F,F,-0.8938758166870305,-0.812466674026721,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",2.8,3.8
3,F,F,-1.5151972937454632,-1.3952332909818435,"{'J': 0.4608993157380254, 'F': 0.5391006842619745}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",5.0,3.6
4,J,J,-2.007801074035537,-1.8484901568274723,"{'J': 0.5234604105571847, 'F': 0.47653958944281527}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",3.4,4.2
5,F,F,-2.6989365693733287,-2.5089283748518127,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",4.8,3.6
6,F,F,-3.3051731556629385,-3.1151649611414225,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.449438202247191, 'F': 0.550561797752809}",4.8,4.4
7,J,F,-3.820920195219502,-3.599165968951954,"{'J': 0.5079365079365079, 'F': 0.49206349206349204}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",3.8,2.8
8,F,F,-4.450531294102706,-4.18997010592121,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",3.8,3.4
9,J,J,-4.912597266324928,-4.621039817459672,"{'J': 0.53515625, 'F': 0.46484375}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",5.0,3.4
10,F,F,-5.467284766324928,-5.121039817459672,"{'J': 0.5, 'F': 0.5}","{'J': 0.47265625, 'F': 0.52734375}",4.2,2.8
