round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.8911210317460317,-0.5372672466422467,"{'J': 0.484375, 'F': 0.515625}","{'J': 0.30744810744810747, 'F': 0.6925518925518925}",1.4,4.6
2,F,F,-1.5783909237045686,-1.2548179688816137,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",2.2,2.8
3,F,F,-2.2785996722419326,-1.9325548073066183,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",4.2,1.0
4,J,F,-2.855494131948892,-2.3998224355117466,"{'J': 0.5157509157509158, 'F': 0.48424908424908425}","{'J': 0.4609375, 'F': 0.5390625}",4.4,1.8
5,F,F,-3.5432129592866737,-3.018459196893989,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",4.2,3.0
6,F,F,-4.1880455108868775,-3.5934847251567517,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",2.8,3.2
7,F,F,-4.7973979733166265,-4.101471182189987,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",4.6,2.0
8,F,F,-5.398521568822245,-4.601471182189987,"{'J': 0.5, 'F': 0.5}","{'J': 0.449438202247191, 'F': 0.550561797752809}",3.8,1.8
9,J,F,-5.952567573221072,-5.077369276031629,"{'J': 0.5117302052785924, 'F': 0.48826979472140764}","{'J': 0.47265625, 'F': 0.52734375}",3.4,2.6
10,F,F,-6.631404039304056,-5.687390793456029,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",3.6,1.4
