round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,-0.4310078227009573,-1.0180918194111452,"{'J': 0.2336996336996337, 'F': 0.7663003663003664}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",3.0,1.6
2,F,J,-0.8074448572055479,-1.6278824914894632,"{'J': 0.44170129552676607, 'F': 0.5582987044732339}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",2.6,3.0
3,F,F,-1.3522891922282363,-2.4146224122630997,"{'J': 0.35939408746640605, 'F': 0.6406059125335939}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",2.0,1.8
4,F,J,-1.7127827177596313,-2.9146224122630997,"{'J': 0.5, 'F': 0.5}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",2.0,1.4
5,F,J,-2.1305994986111836,-3.5193170480103113,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",2.0,2.8
6,F,J,-2.5574731828864286,-4.102066617943998,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",2.6,2.0
7,F,J,-3.016960694383864,-4.686157110140187,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",2.8,1.0
8,F,J,-3.475694259655681,-5.308310032229696,"{'J': 0.43771372740595993, 'F': 0.5622862725940401}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",3.6,2.0
9,F,F,-3.9921020025082585,-5.941290451556592,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",2.8,1.8
10,F,J,-4.411736234682525,-6.5011641169094565,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",3.2,2.0
