round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,-0.2053264292068231,-0.8553618597218959,"{'J': 0.2975085490962384, 'F': 0.7024914509037616}","{'J': 0.6225262643537748, 'F': 0.3774737356462253}",4.2,3.4
2,J,J,-0.5734377649125971,-1.253768822107367,"{'J': 0.554605423894454, 'F': 0.44539457610554606}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",3.0,3.2
3,F,F,-1.2798226934386792,-2.106422040734234,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",2.8,1.6
4,F,J,-1.6903318484999672,-2.695996553488563,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",4.2,1.8
5,F,J,-2.133252874713617,-3.2715372804704232,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",4.0,3.0
6,F,F,-2.6592257239888597,-3.966788021153504,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",3.0,3.2
7,F,J,-3.0300840374320743,-4.539882201723864,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",1.8,3.4
8,F,J,-3.4382956098248463,-5.180909437209139,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",3.0,1.8
9,F,J,-3.8697654437281193,-5.867844586207673,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.53125, 'F': 0.46875}",1.8,1.4
10,F,J,-4.352182608607424,-6.581571992167615,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",4.0,1.6
