round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,-0.4672796359937087,-0.6073546761511245,"{'J': 0.44547677261613694, 'F': 0.5545232273838631}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",2.6,2.4
2,F,F,-0.9672796359937087,-1.3595540896408607,"{'J': 0.37390029325513197, 'F': 0.626099706744868}","{'J': 0.5, 'F': 0.5}",2.6,1.0
3,F,J,-1.4104628987518124,-1.9428789620786593,"{'J': 0.45717082721488006, 'F': 0.5428291727851199}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",1.0,1.0
4,F,F,-1.9603894715262056,-2.585925443220078,"{'J': 0.43010752688172044, 'F': 0.5698924731182796}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",3.6,1.0
5,F,F,-2.502838131436647,-3.2749658451290538,"{'J': 0.4072807231859272, 'F': 0.5927192768140728}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",2.6,1.0
6,F,F,-3.0109128305177704,-3.9077081432845695,"{'J': 0.4338792471278416, 'F': 0.5661207528721584}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",2.2,1.8
7,F,F,-3.5364377223265615,-4.564688538354385,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",2.0,1.8
8,F,J,-3.962763194793632,-5.162526348959741,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",3.0,1.6
9,F,F,-4.540949933003244,-5.900686189339213,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",1.8,2.0
10,F,J,-5.000432290765907,-6.4850368641078315,"{'J': 0.45698924731182794, 'F': 0.543010752688172}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",1.4,1.6
