round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,-0.27775605517541,-0.9540768669800929,"{'J': 0.2507936507936508, 'F': 0.7492063492063492}","{'J': 0.5889540566959922, 'F': 0.41104594330400784}",4.6,5.2
2,F,J,-0.6811860583350854,-1.6954624526986466,"{'J': 0.37390029325513197, 'F': 0.626099706744868}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",5.2,6.6
3,F,J,-1.1716295018806298,-2.5657280607268342,"{'J': 0.31411822178798243, 'F': 0.6858817782120176}","{'J': 0.504029304029304, 'F': 0.495970695970696}",6.4,6.0
4,F,J,-1.576303111239972,-3.2859854512293127,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",6.0,6.0
5,F,J,-2.0150368250103248,-4.009757038703881,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",5.2,6.8
6,F,J,-2.497221361420557,-4.752563003297827,"{'J': 0.3776257938446507, 'F': 0.6223742061553493}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",6.0,6.8
7,F,F,-3.0065561126907925,-5.570554689031448,"{'J': 0.3416422287390029, 'F': 0.658357771260997}","{'J': 0.495970695970696, 'F': 0.504029304029304}",5.4,3.8
8,F,J,-3.481123817700716,-6.216134518437322,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",6.6,5.2
9,F,F,-3.981123817700716,-6.916232246265321,"{'J': 0.39995113608600047, 'F': 0.6000488639139995}","{'J': 0.5, 'F': 0.5}",5.8,6.0
10,F,J,-4.464386199350983,-7.524307555855042,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",6.0,6.4
