round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,-0.4551038867855398,-0.1517063843429409,"{'J': 0.6790425012212995, 'F': 0.32095749877870056}","{'J': 0.52734375, 'F': 0.47265625}",1.8,3.2
2,F,F,-1.0704460577159032,-0.9471367848348742,"{'J': 0.35939408746640605, 'F': 0.6406059125335939}","{'J': 0.449438202247191, 'F': 0.550561797752809}",2.6,1.4
3,F,F,-1.6413171390529846,-1.463583901982271,"{'J': 0.4920557320948423, 'F': 0.5079442679051577}","{'J': 0.46484375, 'F': 0.53515625}",3.4,2.0
4,F,F,-2.2382605066837566,-2.0451579334974666,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",2.8,1.2
5,F,F,-2.817902960263038,-2.58552219870636,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.4609375, 'F': 0.5390625}",2.0,1.4
6,J,F,-3.364296471172678,-3.053504515075773,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.4764346764346764, 'F': 0.5235653235653236}",3.2,2.0
7,F,F,-4.0085820333180004,-3.6201648276437326,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",1.8,4.6
8,J,F,-4.57035670959457,-4.096229144770534,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.46875, 'F': 0.53125}",1.8,1.0
9,F,F,-5.1960971336247574,-4.620882003652565,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",2.0,2.0
10,J,F,-5.763758462886774,-5.048303899735985,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",1.8,1.4
