round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.8693521688165875,-0.6188999030957212,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.3242120693867579, 'F': 0.6757879306132422}",2.0,1.4
2,J,J,-1.3385700828219516,-1.1032578666804596,"{'J': 0.5079442679051577, 'F': 0.4920557320948423}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",2.8,2.6
3,F,F,-1.9283310020847875,-1.7006611498814879,"{'J': 0.45330073349633254, 'F': 0.5466992665036675}","{'J': 0.4571219154654288, 'F': 0.5428780845345712}",1.8,2.2
4,J,F,-2.4815360664497392,-2.152462129022615,"{'J': 0.5234604105571847, 'F': 0.47653958944281527}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",2.4,1.0
5,F,F,-3.0606831613360463,-2.6846998664693915,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",3.0,2.6
6,J,F,-3.5975658083327,-3.0816121063308155,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",1.8,1.6
7,J,F,-4.174284780404083,-3.5491125881633985,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",1.0,2.2
8,F,F,-4.7785615327761635,-4.114628180833236,"{'J': 0.46881878209831257, 'F': 0.5311812179016875}","{'J': 0.449438202247191, 'F': 0.550561797752809}",2.4,1.8
9,F,F,-5.348946789460046,-4.622467627597745,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",2.4,1.6
10,J,F,-5.863739106782519,-5.0439298691811505,"{'J': 0.5389689714146103, 'F': 0.4610310285853897}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",2.4,2.4
