round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.5415507419052434,3.8012600442769746,"{'J': 0.9324613409938268, 'F': 0.06753865900617322}","{'J': 0.4805194805194805, 'F': 0.5194805194805194}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
2,J,J,3.668300900982034,6.749432089373943,"{'J': 0.7340347443112307, 'F': 0.2659652556887693}","{'J': 0.5697503671071953, 'F': 0.4302496328928047}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,J,5.601785216647439,10.081311554672467,"{'J': 0.8417961580814878, 'F': 0.15820384191851217}","{'J': 0.562117128154864, 'F': 0.437882871845136}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,J,7.459677543529613,13.441132523090166,"{'J': 0.8355142472789532, 'F': 0.16448575272104685}","{'J': 0.5351285189718482, 'F': 0.4648714810281518}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
5,J,F,9.17893155622941,16.886809154937385,"{'J': 0.837573385518591, 'F': 0.162426614481409}","{'J': 0.49228886168910646, 'F': 0.5077111383108935}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,J,11.1056859883478,20.347074978008305,"{'J': 0.8917695976519506, 'F': 0.10823040234804941}","{'J': 0.5850673194614443, 'F': 0.4149326805385557}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
7,J,J,12.994611099271298,23.777789595867137,"{'J': 0.8706285155294693, 'F': 0.12937148447053068}","{'J': 0.5622706141424028, 'F': 0.43772938585759724}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,J,14.845837283222329,27.291459565951993,"{'J': 0.8947593713691677, 'F': 0.10524062863083226}","{'J': 0.5622706141424028, 'F': 0.43772938585759724}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
9,J,J,16.704771182385432,30.8248690134422,"{'J': 0.9046454767726161, 'F': 0.09535452322738386}","{'J': 0.5697503671071953, 'F': 0.4302496328928047}",6.0,6.4,4.0,6.0,7.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
10,J,J,18.51494583578478,34.332549909589744,"{'J': 0.8824212778966677, 'F': 0.11757872210333231}","{'J': 0.5429200293470287, 'F': 0.4570799706529714}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
