round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.6691291592609239,3.6668284522261985,"{'J': 0.9111450381679389, 'F': 0.08885496183206107}","{'J': 0.5116051795748839, 'F': 0.48839482042511606}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
2,J,F,3.3425823308703713,6.6996948267696315,"{'J': 0.6792176039119805, 'F': 0.32078239608801956}","{'J': 0.4073349633251834, 'F': 0.5926650366748166}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
3,J,F,5.113089107422239,9.933019607235392,"{'J': 0.7690802348336595, 'F': 0.2309197651663405}","{'J': 0.4765166340508806, 'F': 0.5234833659491194}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
4,J,F,6.833347833756969,13.12271598638186,"{'J': 0.7432762836185819, 'F': 0.2567237163814181}","{'J': 0.4493887530562347, 'F': 0.5506112469437653}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
5,J,F,8.553869893331957,16.311767270164793,"{'J': 0.7430945978978245, 'F': 0.2569054021021755}","{'J': 0.4493887530562347, 'F': 0.5506112469437653}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
6,J,F,10.341260400660945,19.5282053316695,"{'J': 0.7662591687041564, 'F': 0.23374083129584353}","{'J': 0.4804496578690127, 'F': 0.5195503421309873}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
7,J,F,12.205526021520505,22.632378285532173,"{'J': 0.7401613297482278, 'F': 0.2598386702517722}","{'J': 0.4921798631476051, 'F': 0.5078201368523949}",5.6,5.4,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,4.0
8,J,J,14.174795282681488,25.719383162126313,"{'J': 0.7548276704962112, 'F': 0.2451723295037888}","{'J': 0.5312805474095796, 'F': 0.4687194525904203}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
9,J,J,16.098863551577345,28.951371829717186,"{'J': 0.8006847640009782, 'F': 0.19931523599902176}","{'J': 0.5391006842619745, 'F': 0.4608993157380254}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
10,J,J,18.029661793480564,32.125522835794996,"{'J': 0.7799511002444988, 'F': 0.2200488997555012}","{'J': 0.5312805474095796, 'F': 0.4687194525904203}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
