round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.5360849920625226,3.9158016851874464,"{'J': 0.9759433386249847, 'F': 0.024056661375015265}","{'J': 0.5, 'F': 0.5}",4.8,5.2,4.0,5.0,4.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
2,J,J,3.7213844145776975,6.537019059300482,"{'J': 0.6223742061553493, 'F': 0.3776257938446507}","{'J': 0.5351906158357771, 'F': 0.46480938416422285}",5.0,5.2,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
3,J,J,5.943827140081046,9.255677756642354,"{'J': 0.6653639472398633, 'F': 0.3346360527601368}","{'J': 0.5661207528721584, 'F': 0.4338792471278416}",5.0,5.6,4.0,6.0,4.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
4,J,J,8.05519935636519,12.020559803833534,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.5312423425630973, 'F': 0.46875765743690273}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
5,J,J,10.166656358144772,14.667382873237248,"{'J': 0.6188034188034188, 'F': 0.3811965811965812}","{'J': 0.5117302052785924, 'F': 0.48826979472140764}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
6,J,F,12.185204698127302,17.409598186809244,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.49229640498899485, 'F': 0.5077035950110051}",5.0,5.6,4.0,6.0,4.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
7,J,J,14.329589296497709,20.167674716719993,"{'J': 0.6655256723716382, 'F': 0.3344743276283619}","{'J': 0.5427872860635696, 'F': 0.4572127139364303}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
8,J,J,16.58542578547374,22.999794644895115,"{'J': 0.7154034229828851, 'F': 0.28459657701711494}","{'J': 0.6001467351430667, 'F': 0.39985326485693323}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
9,J,J,18.777198530105494,25.848402507942332,"{'J': 0.7088731361525299, 'F': 0.29112686384747005}","{'J': 0.5775061124694376, 'F': 0.42249388753056233}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
10,J,J,20.83349811322011,28.714950763066838,"{'J': 0.6893180151552187, 'F': 0.3106819848447812}","{'J': 0.5272682807532404, 'F': 0.4727317192467596}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
