round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.800350211276154,3.5095112164405227,"{'J': 0.8808011724474841, 'F': 0.11919882755251587}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",5.6,5.4,4.0,6.0,6.0,8.0,4.0,4.0,5.0,6.0,8.0,4.0
2,J,F,3.6780615828564596,6.236264875013276,"{'J': 0.6076753849914447, 'F': 0.39232461500855537}","{'J': 0.437866927592955, 'F': 0.562133072407045}",5.6,3.4,4.0,6.0,6.0,8.0,4.0,2.0,4.0,3.0,6.0,2.0
3,J,F,5.509414690686289,9.17968062047462,"{'J': 0.6758013212625398, 'F': 0.3241986787374602}","{'J': 0.45338879373623686, 'F': 0.5466112062637631}",4.4,5.4,2.0,4.0,6.0,8.0,2.0,4.0,5.0,6.0,8.0,4.0
4,J,F,7.366045384444565,12.110353381538502,"{'J': 0.6758013212625398, 'F': 0.3241986787374602}","{'J': 0.46099290780141844, 'F': 0.5390070921985816}",4.4,5.4,2.0,4.0,6.0,8.0,2.0,4.0,5.0,6.0,8.0,4.0
5,J,F,9.147986557644055,15.049465592066959,"{'J': 0.6655256723716382, 'F': 0.3344743276283619}","{'J': 0.43409146490584494, 'F': 0.5659085350941551}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
6,J,F,11.021017206671738,17.990955898796354,"{'J': 0.682640586797066, 'F': 0.317359413202934}","{'J': 0.4689486552567237, 'F': 0.5310513447432763}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
7,J,F,12.911179314922093,20.815890827680036,"{'J': 0.6441672780630961, 'F': 0.3558327219369039}","{'J': 0.4572127139364303, 'F': 0.5427872860635696}",5.2,3.8,4.0,5.0,6.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
8,J,F,14.826903768357177,23.678171904826947,"{'J': 0.6619408457589832, 'F': 0.33805915424101685}","{'J': 0.4726295210166178, 'F': 0.5273704789833822}",4.4,5.2,2.0,4.0,6.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
9,J,J,16.89201262169854,26.593009610697067,"{'J': 0.7090464547677262, 'F': 0.29095354523227385}","{'J': 0.5391006842619745, 'F': 0.4608993157380254}",5.6,5.0,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,7.0,3.0
10,J,J,18.92054942916113,29.50057688371114,"{'J': 0.6992665036674817, 'F': 0.30073349633251834}","{'J': 0.5234604105571847, 'F': 0.47653958944281527}",5.6,3.8,4.0,6.0,7.0,8.0,3.0,2.0,4.0,3.0,8.0,2.0
