round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.4177398178612735,3.318090545330683,"{'J': 0.9653822629969419, 'F': 0.034617737003058105}","{'J': 0.78531211750306, 'F': 0.21468788249694}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,4.0
2,J,J,4.85870972900218,6.253179306049368,"{'J': 0.7981381675649192, 'F': 0.20186183243508085}","{'J': 0.6993143976493633, 'F': 0.3006856023506366}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
3,J,J,7.284382747998215,9.202850507043127,"{'J': 0.8006860222957246, 'F': 0.1993139777042754}","{'J': 0.6958863858961802, 'F': 0.30411361410381976}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
4,J,J,9.677449071851854,12.21595582372301,"{'J': 0.8198727361722956, 'F': 0.18012726382770436}","{'J': 0.6958649376070467, 'F': 0.3041350623929533}",5.6,5.2,4.0,6.0,6.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
5,J,J,11.977254220532533,15.293341855141477,"{'J': 0.8244648318042813, 'F': 0.17553516819571865}","{'J': 0.6689486552567238, 'F': 0.3310513447432763}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
6,J,J,14.217307363669377,18.39401112532375,"{'J': 0.8198727361722956, 'F': 0.18012726382770436}","{'J': 0.6477495107632094, 'F': 0.3522504892367906}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
7,J,J,16.491815009721194,21.39127206931984,"{'J': 0.7852941176470588, 'F': 0.21470588235294116}","{'J': 0.640743458058205, 'F': 0.35925654194179507}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
8,J,J,18.720563107038483,24.394084835574457,"{'J': 0.7772743969633893, 'F': 0.22272560303661076}","{'J': 0.6224614631759237, 'F': 0.37753853682407634}",5.8,5.2,4.0,6.0,7.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
9,J,J,20.988978735498065,27.420132387885428,"{'J': 0.7956936628333741, 'F': 0.20430633716662588}","{'J': 0.6441672780630961, 'F': 0.3558327219369039}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
10,J,J,23.299066431462382,30.378320435985206,"{'J': 0.7773695811903012, 'F': 0.22263041880969875}","{'J': 0.6477495107632094, 'F': 0.3522504892367906}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
