round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9697734764008695,0.9471053580315257,"{'J': 0.6077565046637211, 'F': 0.39224349533627884}","{'J': 0.40357755452095073, 'F': 0.5964224454790492}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,8.0,6.0,8.0,4.0
2,J,J,2.332657453835742,1.7414586576094833,"{'J': 0.665521472392638, 'F': 0.33447852760736196}","{'J': 0.6187438665358195, 'F': 0.3812561334641806}",6.8,6.4,6.0,8.0,6.0,9.0,5.0,5.0,8.0,6.0,8.0,5.0
3,J,J,3.6644839869926615,2.54217780237276,"{'J': 0.6653572305425975, 'F': 0.3346427694574024}","{'J': 0.600196463654224, 'F': 0.39980353634577603}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
4,J,J,4.871110570921854,3.3880662512763005,"{'J': 0.6297935103244838, 'F': 0.3702064896755162}","{'J': 0.550575557188342, 'F': 0.4494244428116581}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,4.0
5,J,J,6.017701291690312,4.26491690338365,"{'J': 0.607650809220206, 'F': 0.392349190779794}","{'J': 0.5272192251103482, 'F': 0.4727807748896518}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,5.0,8.0,6.0,9.0,4.0
6,J,F,7.0439899653522735,5.214443102185173,"{'J': 0.577426525067918, 'F': 0.42257347493208197}","{'J': 0.4609547123623011, 'F': 0.5390452876376989}",6.4,6.8,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,6.0
7,J,J,8.161579722125612,6.114629319682153,"{'J': 0.5814067879980325, 'F': 0.41859321200196753}","{'J': 0.5272949816401469, 'F': 0.4727050183598531}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,5.0,8.0,6.0,9.0,4.0
8,J,J,9.276998069361287,7.013147045769884,"{'J': 0.5888424674367166, 'F': 0.41115753256328336}","{'J': 0.5196078431372549, 'F': 0.4803921568627451}",6.4,7.4,6.0,8.0,6.0,8.0,4.0,6.0,8.0,8.0,9.0,6.0
9,J,J,10.363393169181641,7.929224074691615,"{'J': 0.5813609467455622, 'F': 0.41863905325443784}","{'J': 0.5037980887037491, 'F': 0.4962019112962509}",6.4,6.8,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,6.0
10,J,J,11.466654038746858,8.838130918061374,"{'J': 0.5775691699604744, 'F': 0.4224308300395257}","{'J': 0.5196078431372549, 'F': 0.4803921568627451}",6.4,6.8,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,6.0
