round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.168032084614737,0.7880809784882659,"{'J': 0.7154391974553462, 'F': 0.28456080254465377}","{'J': 0.4745363556078893, 'F': 0.5254636443921107}",7.2,7.0,6.0,8.0,8.0,9.0,5.0,6.0,8.0,8.0,8.0,5.0
2,J,J,2.438363682796619,1.5917892220009913,"{'J': 0.6826376883181032, 'F': 0.31736231168189677}","{'J': 0.5506739890164752, 'F': 0.4493260109835247}",7.2,7.4,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,7.0
3,J,J,3.7063413413075432,2.3468864462987113,"{'J': 0.7446504992867332, 'F': 0.2553495007132668}","{'J': 0.5117897178198686, 'F': 0.4882102821801314}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
4,J,F,4.872040593945717,3.1698914840792787,"{'J': 0.6792252586893075, 'F': 0.3207747413106925}","{'J': 0.49212184873949577, 'F': 0.5078781512605042}",7.2,7.2,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0
5,J,F,6.026907850582885,4.015024227442111,"{'J': 0.6548672566371682, 'F': 0.34513274336283184}","{'J': 0.5, 'F': 0.5}",7.4,7.4,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,9.0,6.0
6,J,J,7.209370899695287,4.838140718666093,"{'J': 0.67570385818561, 'F': 0.32429614181439}","{'J': 0.5039694207586004, 'F': 0.4960305792413996}",7.2,7.2,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0
7,J,F,8.333457242922053,5.710069925270442,"{'J': 0.6299123551031948, 'F': 0.3700876448968052}","{'J': 0.49616621320801385, 'F': 0.5038337867919861}",7.6,7.2,6.0,8.0,8.0,9.0,7.0,6.0,8.0,8.0,8.0,6.0
8,J,J,9.580088163222726,6.50171576526247,"{'J': 0.7040436616224262, 'F': 0.2959563383775738}","{'J': 0.5234488785318963, 'F': 0.4765511214681037}",7.2,7.2,6.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,6.0
9,J,F,10.621287860794025,7.407055772928331,"{'J': 0.6224869694713329, 'F': 0.37751303052866714}","{'J': 0.4454428754813864, 'F': 0.5545571245186136}",7.4,7.4,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,9.0,6.0
10,J,F,11.72474052760622,8.296378037525066,"{'J': 0.6149237472766884, 'F': 0.38507625272331153}","{'J': 0.49214145383104124, 'F': 0.5078585461689588}",7.4,7.4,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,9.0,6.0
