round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9758744589005219,0.9687179178431881,"{'J': 0.5850306748466257, 'F': 0.41496932515337426}","{'J': 0.4185475956820412, 'F': 0.5814524043179587}",4.2,2.0,4.0,3.0,4.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0
2,J,J,2.222844170551955,1.784759502246251,"{'J': 0.6688039457459926, 'F': 0.3311960542540074}","{'J': 0.5466601178781926, 'F': 0.4533398821218075}",4.4,4.4,3.0,4.0,5.0,8.0,2.0,3.0,4.0,5.0,8.0,2.0
3,J,J,3.3992941239718464,2.627257677073327,"{'J': 0.6513239297203662, 'F': 0.34867607027963377}","{'J': 0.5156519595760414, 'F': 0.48434804042395857}",6.0,4.0,4.0,6.0,8.0,8.0,4.0,2.0,4.0,4.0,8.0,2.0
4,J,J,4.559322874016274,3.4763770550710977,"{'J': 0.6477132262051916, 'F': 0.3522867737948084}","{'J': 0.5077414598181371, 'F': 0.4922585401818629}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
5,J,F,5.70512022601281,4.320787763674239,"{'J': 0.6584195910123706, 'F': 0.34158040898762937}","{'J': 0.4922737306843267, 'F': 0.5077262693156733}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
6,J,F,6.8313481238517095,5.1945598658353385,"{'J': 0.6262278978388998, 'F': 0.3737721021611002}","{'J': 0.5, 'F': 0.5}",6.0,4.4,4.0,6.0,8.0,8.0,4.0,3.0,4.0,4.0,8.0,3.0
7,J,F,7.865891066700449,6.122489464763997,"{'J': 0.6001470948761951, 'F': 0.39985290512380484}","{'J': 0.4531595770838456, 'F': 0.5468404229161544}",6.0,3.8,4.0,6.0,8.0,8.0,4.0,2.0,3.0,4.0,8.0,2.0
8,J,F,8.905969277107797,7.0478899001162105,"{'J': 0.6003430531732419, 'F': 0.3996569468267582}","{'J': 0.45699583435432495, 'F': 0.5430041656456751}",6.0,4.0,4.0,6.0,8.0,8.0,4.0,2.0,4.0,4.0,8.0,2.0
9,J,F,9.987688802150274,7.9393403027776,"{'J': 0.6225099601593626, 'F': 0.37749003984063745}","{'J': 0.4726246010311809, 'F': 0.527375398968819}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
10,J,F,11.016244802958415,8.876080763156176,"{'J': 0.5927021696252466, 'F': 0.4072978303747535}","{'J': 0.45320560058953574, 'F': 0.5467943994104643}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
