round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8804232909680589,1.0522299216765478,"{'J': 0.5583557621727429, 'F': 0.44164423782725715}","{'J': 0.35574092247301276, 'F': 0.6442590775269872}",6.8,6.2,6.0,7.0,8.0,8.0,5.0,5.0,6.0,7.0,8.0,5.0
2,J,F,1.8873048348542814,2.0207253234620683,"{'J': 0.5658990690837825, 'F': 0.43410093091621754}","{'J': 0.4532940019665683, 'F': 0.5467059980334317}",7.2,6.2,5.0,8.0,8.0,9.0,6.0,5.0,6.0,7.0,8.0,5.0
3,J,J,3.018848010918922,2.905451653297522,"{'J': 0.6038197845249755, 'F': 0.39618021547502447}","{'J': 0.519588638589618, 'F': 0.480411361410382}",7.0,7.0,5.0,8.0,8.0,8.0,6.0,5.0,8.0,8.0,9.0,5.0
4,J,F,3.92683985848762,3.966348764509163,"{'J': 0.5349182763744428, 'F': 0.4650817236255572}","{'J': 0.38862909180408567, 'F': 0.6113709081959143}",7.2,7.0,5.0,8.0,8.0,9.0,6.0,5.0,8.0,8.0,9.0,5.0
5,J,F,4.978477909644894,4.839498970778658,"{'J': 0.6513580246913581, 'F': 0.348641975308642}","{'J': 0.4378858977525315, 'F': 0.5621141022474685}",7.2,7.0,5.0,8.0,8.0,9.0,6.0,5.0,8.0,8.0,9.0,5.0
6,J,F,5.994417337236316,5.771758170689739,"{'J': 0.6040634291377601, 'F': 0.3959365708622398}","{'J': 0.4377766847024102, 'F': 0.5622233152975897}",7.2,7.0,5.0,8.0,8.0,9.0,6.0,5.0,8.0,8.0,9.0,5.0
7,J,F,6.969374913379399,6.762107842538827,"{'J': 0.562117128154864, 'F': 0.437882871845136}","{'J': 0.4301868239921337, 'F': 0.5698131760078663}",7.0,7.0,6.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,8.0,6.0
8,J,F,7.97483825467571,7.736677129797151,"{'J': 0.5582761998041136, 'F': 0.44172380019588636}","{'J': 0.45717082721488006, 'F': 0.5428291727851199}",7.0,7.0,6.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,5.0
9,J,F,9.039580372395044,8.627588104759264,"{'J': 0.6296665007466401, 'F': 0.3703334992533599}","{'J': 0.45724907063197023, 'F': 0.5427509293680297}",6.8,7.0,5.0,8.0,8.0,9.0,4.0,5.0,8.0,8.0,9.0,5.0
10,J,F,10.104375170326751,9.518458089210913,"{'J': 0.6296932515337423, 'F': 0.37030674846625766}","{'J': 0.45726915520628686, 'F': 0.5427308447937131}",7.2,7.0,6.0,8.0,8.0,8.0,6.0,5.0,8.0,8.0,9.0,5.0
