round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.430996327757859,7.0901394391090165,"{'J': 0.6825552825552825, 'F': 0.3174447174447175}","{'J': 0.44553483807654565, 'F': 0.5544651619234544}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,5.0,7.0,8.0,4.0
2,J,F,11.168317959699976,13.61416971980842,"{'J': 0.5851142225497421, 'F': 0.4148857774502579}","{'J': 0.4727272727272727, 'F': 0.5272727272727272}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,5.0,7.0,8.0,4.0
3,J,F,17.027531718913735,20.458887164525866,"{'J': 0.6407862407862408, 'F': 0.3592137592137592}","{'J': 0.5, 'F': 0.5}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
4,J,F,22.86005162165761,27.303501261859346,"{'J': 0.6406671572234486, 'F': 0.35933284277655136}","{'J': 0.4960822722820764, 'F': 0.5039177277179236}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,5.0
5,J,J,28.732480524608157,34.23166957892889,"{'J': 0.6547414849301642, 'F': 0.34525851506983585}","{'J': 0.503921568627451, 'F': 0.49607843137254903}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
6,J,J,34.83985972406911,41.692989311751646,"{'J': 0.7401226993865031, 'F': 0.25987730061349695}","{'J': 0.5467026231919588, 'F': 0.45329737680804116}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
7,J,J,40.88515215420419,49.189131777588244,"{'J': 0.7462539916482437, 'F': 0.2537460083517563}","{'J': 0.538989700833742, 'F': 0.46101029916625796}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
8,J,J,46.779657353927206,56.32694039342203,"{'J': 0.6893679568838804, 'F': 0.3106320431161195}","{'J': 0.5117531831537708, 'F': 0.48824681684622917}",7.2,6.4,6.0,7.0,8.0,9.0,6.0,6.0,5.0,7.0,8.0,6.0
9,J,J,52.666478686323686,63.34076147922309,"{'J': 0.6689520078354554, 'F': 0.33104799216454456}","{'J': 0.5079520430633717, 'F': 0.49204795693662834}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,4.0,7.0,8.0,5.0
10,J,J,58.54173997177891,70.41681458073336,"{'J': 0.6792452830188679, 'F': 0.32075471698113206}","{'J': 0.5077035950110051, 'F': 0.49229640498899485}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
