round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.098358635969335,7.4017672300959,"{'J': 0.7401613297482278, 'F': 0.2598386702517722}","{'J': 0.41110295915871853, 'F': 0.5888970408412815}",6.0,5.2,6.0,4.0,7.0,8.0,5.0,6.0,4.0,5.0,8.0,3.0
2,J,F,10.713527862425996,14.147054129825047,"{'J': 0.6224938875305623, 'F': 0.37750611246943766}","{'J': 0.4610485056344929, 'F': 0.5389514943655072}",6.0,5.2,6.0,4.0,7.0,8.0,5.0,6.0,4.0,5.0,8.0,3.0
3,J,F,16.47832207346106,20.929463026348497,"{'J': 0.6298288508557457, 'F': 0.37017114914425425}","{'J': 0.4844553243574051, 'F': 0.5155446756425949}",6.0,5.2,6.0,4.0,7.0,8.0,5.0,6.0,4.0,5.0,8.0,3.0
4,J,F,22.150246390830674,27.651034168150154,"{'J': 0.6187683284457478, 'F': 0.3812316715542522}","{'J': 0.46881878209831257, 'F': 0.5311812179016875}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,6.0,4.0,5.0,8.0,3.0
5,J,F,27.974680567148653,34.53807236337565,"{'J': 0.6477633830359325, 'F': 0.35223661696406744}","{'J': 0.49596280890628824, 'F': 0.5040371910937118}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
6,J,J,33.87536800878807,41.634970174205364,"{'J': 0.6826288785731737, 'F': 0.3173711214268263}","{'J': 0.5117416829745597, 'F': 0.4882583170254403}",6.0,5.2,6.0,4.0,7.0,8.0,5.0,6.0,4.0,5.0,8.0,3.0
7,J,F,39.67562919038588,48.668108068131936,"{'J': 0.6722113502935421, 'F': 0.32778864970645794}","{'J': 0.49608610567514677, 'F': 0.5039138943248532}",5.2,4.4,4.0,5.0,6.0,8.0,3.0,4.0,3.0,5.0,8.0,2.0
8,J,F,45.48973332140519,55.78348328201607,"{'J': 0.6858958689806893, 'F': 0.3141041310193107}","{'J': 0.5, 'F': 0.5}",6.0,4.4,4.0,6.0,7.0,8.0,5.0,4.0,3.0,5.0,8.0,2.0
9,J,F,51.272431352952204,62.91885840004177,"{'J': 0.6893180151552187, 'F': 0.3106819848447812}","{'J': 0.49607843137254903, 'F': 0.503921568627451}",5.6,5.2,6.0,4.0,7.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
10,J,F,56.946776771359765,69.89114902392878,"{'J': 0.6619373776908023, 'F': 0.33806262230919765}","{'J': 0.4765166340508806, 'F': 0.5234833659491194}",6.0,4.4,4.0,6.0,7.0,8.0,5.0,4.0,3.0,5.0,8.0,2.0
