round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.896106812247093,7.903450753495563,"{'J': 0.8332925336597308, 'F': 0.16670746634026928}","{'J': 0.403671970624235, 'F': 0.596328029375765}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
2,J,J,10.83974163064211,15.500260198883739,"{'J': 0.7634895387250703, 'F': 0.23651046127492964}","{'J': 0.5273217348689047, 'F': 0.47267826513109534}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,4.0,7.0,8.0,5.0
3,J,J,16.663851641969522,23.5057865953545,"{'J': 0.8310603268214768, 'F': 0.16893967317852315}","{'J': 0.5194294146581406, 'F': 0.4805705853418593}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
4,J,J,22.58209731511735,31.523581399971164,"{'J': 0.8311624477758663, 'F': 0.16883755222413369}","{'J': 0.531226857566033, 'F': 0.46877314243396695}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,4.0,7.0,8.0,5.0
5,J,J,28.55325206400892,39.62813994102068,"{'J': 0.843838309374616, 'F': 0.15616169062538396}","{'J': 0.539066339066339, 'F': 0.46093366093366095}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
6,J,J,34.645358352356574,47.77472457415363,"{'J': 0.8479036026066642, 'F': 0.1520963973933358}","{'J': 0.5544066962087641, 'F': 0.44559330379123585}",7.2,6.4,6.0,7.0,8.0,9.0,6.0,6.0,5.0,7.0,8.0,6.0
7,J,J,40.52572435370498,55.61280622637973,"{'J': 0.8031438044946579, 'F': 0.196856195505342}","{'J': 0.5234701400835586, 'F': 0.47652985991644137}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0
8,J,J,46.403805469261684,63.46590894043524,"{'J': 0.8055930332392984, 'F': 0.19440696676070157}","{'J': 0.5234470905966119, 'F': 0.4765529094033882}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
9,J,F,52.00110117664081,71.15134606691576,"{'J': 0.7827154431622882, 'F': 0.21728455683771175}","{'J': 0.4844095261478026, 'F': 0.5155904738521974}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,5.0,7.0,8.0,4.0
10,J,J,57.9282602992746,79.09987107987757,"{'J': 0.8199704869650762, 'F': 0.18002951303492376}","{'J': 0.5312039312039312, 'F': 0.4687960687960688}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
