round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8807815262373937,0.9377665565440687,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.3344776851397744, 'F': 0.6655223148602256}",6.8,6.6,6.0,8.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,4.0
2,J,J,2.1393620634217685,1.6944380704371915,"{'J': 0.7431124348473567, 'F': 0.2568875651526433}","{'J': 0.5078420767982693, 'F': 0.4921579232017307}",7.0,8.0,6.0,8.0,8.0,8.0,5.0,8.0,9.0,8.0,9.0,6.0
3,J,F,3.2318774090913776,2.49966306558333,"{'J': 0.7057663873829473, 'F': 0.2942336126170527}","{'J': 0.43787878787878787, 'F': 0.5621212121212121}",7.0,7.0,6.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,5.0
4,J,F,4.326194289110775,3.2777584589302315,"{'J': 0.7280460345258944, 'F': 0.27195396547410555}","{'J': 0.4300647088103534, 'F': 0.5699352911896466}",7.0,7.0,6.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,5.0
5,J,F,5.469391061440917,4.084753211002771,"{'J': 0.6993351391282935, 'F': 0.30066486087170646}","{'J': 0.46876587100050787, 'F': 0.5312341289994922}",6.8,7.0,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,5.0
6,J,F,6.526825062686314,4.905747307438911,"{'J': 0.6958230958230959, 'F': 0.3041769041769042}","{'J': 0.4223968565815324, 'F': 0.5776031434184676}",6.8,6.8,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,4.0
7,J,J,7.766536250005702,5.680082977230761,"{'J': 0.7248797772715768, 'F': 0.2751202227284232}","{'J': 0.507807981492192, 'F': 0.49219201850780797}",7.6,7.0,6.0,8.0,8.0,9.0,7.0,6.0,8.0,8.0,8.0,5.0
8,J,F,8.826000596594506,6.4844968561973975,"{'J': 0.7089552238805971, 'F': 0.291044776119403}","{'J': 0.4185700099304866, 'F': 0.5814299900695135}",6.8,6.8,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,4.0
9,J,F,9.990561132321977,7.272875847156174,"{'J': 0.7154006243496358, 'F': 0.2845993756503642}","{'J': 0.4726901480347116, 'F': 0.5273098519652885}",7.0,6.8,6.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,4.0
10,J,J,11.161838404316601,8.11151332116253,"{'J': 0.658500734933856, 'F': 0.34149926506614403}","{'J': 0.5078191640602786, 'F': 0.49218083593972134}",6.8,7.0,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,5.0
