round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.081652302039444,0.8330826527907976,"{'J': 0.682640586797066, 'F': 0.317359413202934}","{'J': 0.44164423782725715, 'F': 0.5583557621727429}",6.0,5.2,4.0,6.0,8.0,8.0,4.0,4.0,5.0,5.0,8.0,4.0
2,J,F,2.3614738500415178,1.5137921219200192,"{'J': 0.8152079990124675, 'F': 0.1847920009875324}","{'J': 0.48434804042395857, 'F': 0.5156519595760414}",6.0,3.4,4.0,6.0,8.0,8.0,4.0,2.0,3.0,2.0,8.0,2.0
3,J,J,3.7006290389992134,2.203882203796749,"{'J': 0.8128474366893144, 'F': 0.1871525633106856}","{'J': 0.5116851168511685, 'F': 0.4883148831488315}",6.0,6.2,4.0,6.0,8.0,8.0,4.0,3.0,8.0,8.0,8.0,4.0
4,J,F,4.803025749800331,2.9399092042647115,"{'J': 0.7606669936243257, 'F': 0.23933300637567434}","{'J': 0.4225178615422518, 'F': 0.5774821384577482}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
5,J,F,5.90642236844923,3.7023605029321676,"{'J': 0.7402661409561361, 'F': 0.259733859043864}","{'J': 0.43020651903458573, 'F': 0.5697934809654143}",6.0,4.2,4.0,6.0,8.0,8.0,4.0,3.0,4.0,5.0,6.0,3.0
6,J,F,7.1214209802115995,4.39376587850978,"{'J': 0.8007036943955768, 'F': 0.1992963056044232}","{'J': 0.4610929236968018, 'F': 0.5389070763031982}",6.0,7.0,4.0,6.0,8.0,8.0,4.0,5.0,8.0,8.0,8.0,6.0
7,J,F,8.36374012548441,5.096602342761727,"{'J': 0.7931288343558283, 'F': 0.20687116564417177}","{'J': 0.47661250615460365, 'F': 0.5233874938453964}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
8,J,F,9.563193331424321,5.841172773673819,"{'J': 0.7548923679060665, 'F': 0.24510763209393346}","{'J': 0.4725490196078431, 'F': 0.5274509803921569}",6.0,7.0,4.0,6.0,8.0,8.0,4.0,5.0,8.0,8.0,8.0,6.0
9,J,F,10.839215745800438,6.546685550834342,"{'J': 0.7931288343558283, 'F': 0.20687116564417177}","{'J': 0.4921259842519685, 'F': 0.5078740157480315}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
10,J,J,12.194107929446302,7.248417749622478,"{'J': 0.8032384690873405, 'F': 0.19676153091265947}","{'J': 0.5233415233415234, 'F': 0.47665847665847666}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
