round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.5548903485456496,0.7054243864083569,"{'J': 0.8244387191755613, 'F': 0.17556128082443873}","{'J': 0.6002942618930849, 'F': 0.3997057381069152}",6.4,6.2,6.0,8.0,6.0,8.0,4.0,5.0,8.0,5.0,8.0,5.0
2,J,J,2.963596723858603,1.363040471713374,"{'J': 0.8519926425505825, 'F': 0.14800735744941754}","{'J': 0.5235525024533857, 'F': 0.4764474975466143}",6.4,6.8,6.0,8.0,6.0,8.0,4.0,6.0,8.0,6.0,8.0,6.0
3,J,F,4.277422166932371,1.9928184476874033,"{'J': 0.8615233656322826, 'F': 0.1384766343677174}","{'J': 0.48050036791758644, 'F': 0.5194996320824136}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,5.0,8.0,6.0,8.0,5.0
4,J,F,5.630186527299795,2.604200101251981,"{'J': 0.8824110671936759, 'F': 0.11758893280632411}","{'J': 0.4882802862077473, 'F': 0.5117197137922527}",6.4,6.4,6.0,8.0,6.0,8.0,4.0,5.0,8.0,6.0,8.0,5.0
5,J,F,6.874909635039293,3.209127285911617,"{'J': 0.8706083976006855, 'F': 0.1293916023993145}","{'J': 0.44928956393924546, 'F': 0.5507104360607545}",6.4,6.2,6.0,8.0,6.0,8.0,4.0,5.0,8.0,5.0,8.0,5.0
6,J,F,8.142911966791564,3.855754782495169,"{'J': 0.8418991678903573, 'F': 0.15810083210964268}","{'J': 0.46878824969400246, 'F': 0.5312117503059975}",6.2,6.4,5.0,8.0,6.0,8.0,4.0,5.0,8.0,6.0,8.0,5.0
7,J,F,9.424726663625341,4.523074243939478,"{'J': 0.8267090620031796, 'F': 0.17329093799682035}","{'J': 0.48053855569155446, 'F': 0.5194614443084455}",6.4,6.2,6.0,8.0,6.0,8.0,4.0,5.0,8.0,5.0,8.0,5.0
8,J,J,10.805365434731389,5.203538465090573,"{'J': 0.8267090620031796, 'F': 0.17329093799682035}","{'J': 0.5233782129742962, 'F': 0.4766217870257038}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,5.0,8.0,6.0,8.0,5.0
9,J,F,12.127511441590771,5.881392458231191,"{'J': 0.8221460068593827, 'F': 0.17785399314061734}","{'J': 0.5, 'F': 0.5}",5.6,6.2,5.0,6.0,5.0,8.0,4.0,5.0,8.0,5.0,8.0,5.0
10,J,F,13.396142156298268,6.552514694982272,"{'J': 0.8221324519525034, 'F': 0.17786754804749663}","{'J': 0.4766217870257038, 'F': 0.5233782129742962}",6.4,6.2,6.0,8.0,6.0,8.0,4.0,5.0,8.0,5.0,8.0,5.0
