round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.0313749010425408,0.8899567015143599,"{'J': 0.6406327236777064, 'F': 0.35936727632229365}","{'J': 0.430076376086384, 'F': 0.5699236239136161}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,4.0,6.0,8.0,8.0,4.0
2,J,J,2.6353640499766318,1.5919893915371595,"{'J': 0.837705918242831, 'F': 0.162294081757169}","{'J': 0.6132723112128147, 'F': 0.38672768878718533}",7.0,7.2,6.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,6.0
3,J,J,4.445297615184436,2.314391329244305,"{'J': 0.8577803875513799, 'F': 0.14221961244862008}","{'J': 0.6859854261989493, 'F': 0.3140145738010507}",7.0,7.0,6.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,5.0
4,J,J,5.857196690598781,3.0272931958466716,"{'J': 0.7969671440606572, 'F': 0.2030328559393429}","{'J': 0.5525314603453322, 'F': 0.4474685396546678}",6.8,7.2,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,6.0
5,J,J,7.436773191993816,3.7663390593313695,"{'J': 0.7759197324414716, 'F': 0.22408026755852842}","{'J': 0.644345586513697, 'F': 0.355654413486303}",6.8,7.2,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,6.0
6,J,F,8.582346400030415,4.552538703534136,"{'J': 0.7186852644662339, 'F': 0.28131473553376607}","{'J': 0.46100151745068285, 'F': 0.5389984825493171}",6.8,7.0,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,5.0
7,J,F,9.89209152414389,5.222305990768179,"{'J': 0.8278014184397163, 'F': 0.1721985815602837}","{'J': 0.4921875, 'F': 0.5078125}",6.8,7.0,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,5.0
8,J,J,11.279479149065551,5.9643429150936,"{'J': 0.7605937921727396, 'F': 0.23940620782726046}","{'J': 0.5620815581253804, 'F': 0.4379184418746196}",7.0,7.0,6.0,8.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,5.0
9,J,J,12.57718230882482,6.675740085187814,"{'J': 0.7892198581560284, 'F': 0.21078014184397162}","{'J': 0.5039331366764995, 'F': 0.4960668633235005}",6.8,7.0,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,5.0
10,J,F,13.834959495743194,7.417962898269442,"{'J': 0.7577771869183728, 'F': 0.24222281308162721}","{'J': 0.5, 'F': 0.5}",6.8,7.0,6.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,5.0
