round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.0900403037686741,2.0874010550543387,"{'J': 0.7549474712924505, 'F': 0.24505252870754948}","{'J': 0.42249388753056233, 'F': 0.5775061124694376}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
2,J,F,2.362164997457663,3.8684941334297855,"{'J': 0.6114369501466276, 'F': 0.3885630498533724}","{'J': 0.4417808219178082, 'F': 0.5582191780821918}",6.8,6.4,6.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,F,3.566606743323311,5.603516662256492,"{'J': 0.5581622678396871, 'F': 0.4418377321603128}","{'J': 0.38130200685266763, 'F': 0.6186979931473323}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
4,J,F,4.789802434937906,7.312099612930993,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.3849914446345637, 'F': 0.6150085553654363}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
5,J,F,6.126963441534534,8.928517888034829,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.4302467627656975, 'F': 0.5697532372343025}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
6,J,F,7.451930824764105,10.603687008155985,"{'J': 0.5584352078239608, 'F': 0.4415647921760391}","{'J': 0.44170129552676607, 'F': 0.5582987044732339}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
7,J,F,8.838726024531164,12.21307533202612,"{'J': 0.5351906158357771, 'F': 0.46480938416422285}","{'J': 0.46099290780141844, 'F': 0.5390070921985816}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
8,J,F,10.148467894933795,13.860845629400007,"{'J': 0.5350941550501345, 'F': 0.4649058449498655}","{'J': 0.4224180127263828, 'F': 0.5775819872736172}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
9,J,F,11.512247848427567,15.481451981581168,"{'J': 0.534997552618698, 'F': 0.46500244738130203}","{'J': 0.4493887530562347, 'F': 0.5506112469437653}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,4.0,7.0,8.0,5.0
10,J,F,12.907121083790063,17.14440656194393,"{'J': 0.5735941320293398, 'F': 0.42640586797066016}","{'J': 0.48423368369591785, 'F': 0.5157663163040821}",6.8,5.6,6.0,7.0,8.0,8.0,5.0,6.0,4.0,7.0,8.0,3.0
