round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.5776067444954449,2.1227745466579933,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.09266267854962763, 'F': 0.9073373214503724}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,3.0
2,J,F,1.50968949257326,4.011363028470539,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.25091799265605874, 'F': 0.7490820073439413}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
3,F,F,2.448092964426955,5.7630261838214825,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.20949003301944477, 'F': 0.7905099669805552}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
4,F,F,3.5680538732957556,7.435637960024756,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.30417786464695823, 'F': 0.6958221353530418}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
5,F,F,4.656384592672399,9.065428134174695,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.26881720430107525, 'F': 0.7311827956989247}",4.6,4.6,4.0,3.0,6.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
6,J,F,5.943971869705431,10.700960008854661,"{'J': 0.5195503421309873, 'F': 0.4804496578690127}","{'J': 0.4035688095820093, 'F': 0.5964311904179908}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
7,F,F,7.19653310543226,12.295544282269038,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.36656891495601174, 'F': 0.6334310850439883}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
8,J,F,8.458210777234656,13.937999650329688,"{'J': 0.5155294693078992, 'F': 0.4844705306921008}","{'J': 0.38860357055514794, 'F': 0.6113964294448521}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
9,J,F,9.764601030498747,15.569837539104833,"{'J': 0.5233553436047933, 'F': 0.47664465639520665}","{'J': 0.41487279843444225, 'F': 0.5851272015655578}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
10,F,F,11.041808171609043,17.181233968549684,"{'J': 0.5, 'F': 0.5}","{'J': 0.38860357055514794, 'F': 0.6113964294448521}",4.6,4.4,4.0,3.0,6.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
