round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.6438396686792232,2.288241377189456,"{'J': 0.7401074743527113, 'F': 0.2598925256472887}","{'J': 0.19197357151596722, 'F': 0.8080264284840328}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,J,F,1.8282698705495755,3.98692869738414,"{'J': 0.5272682807532404, 'F': 0.4727317192467596}","{'J': 0.3558492413117964, 'F': 0.6441507586882036}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,2.903454015007682,5.728690832591486,"{'J': 0.5195694716242661, 'F': 0.48043052837573386}","{'J': 0.29737680804118655, 'F': 0.7026231919588134}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,J,F,4.026532858429341,7.434576209119835,"{'J': 0.5116165321594522, 'F': 0.4883834678405478}","{'J': 0.31734768779055544, 'F': 0.6826523122094446}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,F,F,5.051767858549899,9.119317476484355,"{'J': 0.4649058449498655, 'F': 0.5350941550501345}","{'J': 0.24507042253521127, 'F': 0.7549295774647887}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,F,6.143017076722412,10.899609737813746,"{'J': 0.5506112469437653, 'F': 0.4493887530562347}","{'J': 0.3209302325581395, 'F': 0.6790697674418604}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,F,7.301349882689221,12.62901126628689,"{'J': 0.5390452876376989, 'F': 0.4609547123623011}","{'J': 0.3486890468022544, 'F': 0.6513109531977457}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,F,8.47589038382118,14.31522438167003,"{'J': 0.5156555772994129, 'F': 0.4843444227005871}","{'J': 0.34509803921568627, 'F': 0.6549019607843137}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,F,F,9.66768510859732,15.94584365333284,"{'J': 0.4843444227005871, 'F': 0.5156555772994129}","{'J': 0.33806957373836355, 'F': 0.6619304262616365}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,10.807669848430228,17.649191151095877,"{'J': 0.5155599117863269, 'F': 0.4844400882136731}","{'J': 0.3277723258096173, 'F': 0.6722276741903828}",4.4,4.2,4.0,3.0,5.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
