round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,7.320696433384501,8.449104807994035,"{'J': 0.8669685473014319, 'F': 0.13303145269856811}","{'J': 0.7057673509286413, 'F': 0.29423264907135877}",5.2,6.6,4.0,6.0,6.0,8.0,2.0,6.0,7.0,8.0,8.0,4.0
2,J,J,13.400477455256176,15.441014452482205,"{'J': 0.6653639472398633, 'F': 0.3346360527601368}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",5.2,6.4,4.0,6.0,6.0,8.0,2.0,6.0,7.0,6.0,8.0,5.0
3,J,F,19.22685775404486,22.024244066339385,"{'J': 0.5963796477495108, 'F': 0.40362035225048926}","{'J': 0.4882583170254403, 'F': 0.5117416829745597}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
4,J,J,25.337269510675252,28.77195391401236,"{'J': 0.6260401370533529, 'F': 0.37395986294664707}","{'J': 0.534997552618698, 'F': 0.46500244738130203}",4.8,4.8,4.0,6.0,4.0,8.0,2.0,4.0,6.0,4.0,8.0,2.0
5,J,J,31.38908270895893,35.38635033818494,"{'J': 0.6038753985773854, 'F': 0.3961246014226147}","{'J': 0.5235063663075417, 'F': 0.4764936336924584}",5.6,5.2,4.0,6.0,6.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
6,J,J,37.56625289772562,42.01788791379873,"{'J': 0.6077807682896991, 'F': 0.39221923171030093}","{'J': 0.5428711415972562, 'F': 0.45712885840274375}",4.8,5.6,4.0,6.0,4.0,8.0,2.0,4.0,6.0,6.0,8.0,4.0
7,J,J,43.56121184504254,48.49962453006766,"{'J': 0.5812928501469148, 'F': 0.4187071498530852}","{'J': 0.5117531831537708, 'F': 0.48824681684622917}",5.6,6.4,4.0,6.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
8,J,F,49.46293058398263,54.94460473054214,"{'J': 0.5738106915154487, 'F': 0.4261893084845513}","{'J': 0.4962019112962509, 'F': 0.5037980887037491}",5.4,5.6,4.0,6.0,5.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
9,J,J,55.62072025846952,61.73701039656285,"{'J': 0.6334886001470948, 'F': 0.36651139985290515}","{'J': 0.5428291727851199, 'F': 0.45717082721488006}",5.6,6.4,4.0,6.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
10,J,J,61.65320773712155,68.48846804674118,"{'J': 0.6261933904528764, 'F': 0.37380660954712364}","{'J': 0.5234833659491194, 'F': 0.4765166340508806}",5.4,6.4,4.0,6.0,5.0,8.0,4.0,6.0,7.0,6.0,8.0,5.0
