round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.2381363044981613,2.0588865323804355,"{'J': 0.7853031230863442, 'F': 0.21469687691365585}","{'J': 0.5117197137922527, 'F': 0.4882802862077473}",6.8,6.6,6.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0
2,J,F,2.4420384239213657,4.080602588736979,"{'J': 0.7491114107120971, 'F': 0.2508885892879029}","{'J': 0.47650676506765066, 'F': 0.5234932349323493}",6.8,5.8,6.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
3,J,F,3.6294630742256415,5.984926109398737,"{'J': 0.6653572305425975, 'F': 0.3346427694574024}","{'J': 0.4263909404234367, 'F': 0.5736090595765633}",6.8,5.8,6.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
4,J,F,4.795839844056472,7.773771000725064,"{'J': 0.5813555174944948, 'F': 0.41864448250550523}","{'J': 0.3738661436626624, 'F': 0.6261338563373375}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
5,J,F,5.921457556391944,9.666441596612122,"{'J': 0.636986301369863, 'F': 0.363013698630137}","{'J': 0.38130200685266763, 'F': 0.6186979931473323}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
6,J,F,7.233407385749269,11.460576733290761,"{'J': 0.6334067009048667, 'F': 0.3665932990951333}","{'J': 0.47267826513109534, 'F': 0.5273217348689047}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
7,J,F,8.535095888080509,13.33369336232074,"{'J': 0.682640586797066, 'F': 0.317359413202934}","{'J': 0.4921645445641528, 'F': 0.5078354554358472}",5.6,5.6,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
8,J,J,9.903869112748875,15.259629646268358,"{'J': 0.7402152641878669, 'F': 0.25978473581213307}","{'J': 0.5544942444281166, 'F': 0.44550575557188343}",6.0,5.8,6.0,5.0,7.0,8.0,4.0,6.0,5.0,6.0,8.0,4.0
9,J,J,11.380548095578694,17.140506801120278,"{'J': 0.7461444308445533, 'F': 0.25385556915544677}","{'J': 0.6114117068371864, 'F': 0.38858829316281357}",6.4,5.8,6.0,7.0,6.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
10,J,F,12.68359318026879,19.02301118655981,"{'J': 0.6893512851897184, 'F': 0.3106487148102815}","{'J': 0.4961981849399068, 'F': 0.5038018150600932}",6.8,5.6,6.0,7.0,8.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
