round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.8386368510365005,2.036714793827133,"{'J': 0.9706888128969223, 'F': 0.029311187103077674}","{'J': 0.9046628319667115, 'F': 0.09533716803328846}",8.2,8.4,8.0,7.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
2,J,J,3.5220982747750695,3.787092559846927,"{'J': 0.7280723185927193, 'F': 0.27192768140728074}","{'J': 0.7057668711656442, 'F': 0.2942331288343558}",8.2,8.2,8.0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,9.0,8.0
3,F,J,5.072741429242193,5.2089850588596995,"{'J': 0.46480938416422285, 'F': 0.5351906158357771}","{'J': 0.5077262693156733, 'F': 0.4922737306843267}",7.8,8.2,8.0,6.0,9.0,9.0,7.0,8.0,7.0,9.0,9.0,8.0
4,F,F,6.479187189249457,6.744218079173683,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.4493748467761706, 'F': 0.5506251532238293}",7.8,8.2,8.0,7.0,9.0,9.0,6.0,8.0,7.0,9.0,9.0,8.0
5,F,F,7.959582904991676,8.166572164592722,"{'J': 0.44170129552676607, 'F': 0.5582987044732339}","{'J': 0.4610485056344929, 'F': 0.5389514943655072}",7.8,8.2,8.0,7.0,9.0,9.0,6.0,8.0,7.0,9.0,9.0,8.0
6,F,J,9.541375099639836,9.549759196852994,"{'J': 0.4493887530562347, 'F': 0.5506112469437653}","{'J': 0.5155904738521974, 'F': 0.4844095261478026}",7.4,8.2,8.0,6.0,9.0,9.0,5.0,8.0,7.0,9.0,9.0,8.0
7,F,F,11.049109582406338,10.999269341666512,"{'J': 0.468918257464513, 'F': 0.531081742535487}","{'J': 0.4883263701155075, 'F': 0.5116736298844925}",6.8,8.2,6.0,7.0,8.0,8.0,5.0,8.0,7.0,9.0,9.0,8.0
8,F,F,12.537079534959116,12.464535466711709,"{'J': 0.47283406754772395, 'F': 0.527165932452276}","{'J': 0.48040201005025124, 'F': 0.5195979899497487}",7.8,8.2,8.0,6.0,9.0,9.0,7.0,8.0,7.0,9.0,9.0,8.0
9,F,J,14.10733652793259,13.906067102545482,"{'J': 0.4844400882136731, 'F': 0.5155599117863269}","{'J': 0.5273485405935737, 'F': 0.4726514594064263}",7.8,8.2,8.0,7.0,9.0,9.0,6.0,8.0,7.0,9.0,9.0,8.0
10,J,F,15.545035847221548,15.507466892644215,"{'J': 0.5468329664954756, 'F': 0.4531670335045243}","{'J': 0.49226614289221704, 'F': 0.507733857107783}",6.8,8.2,6.0,7.0,8.0,8.0,5.0,8.0,7.0,9.0,9.0,8.0
