round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.9097766216293017,1.9718259618210723,"{'J': 0.9511428484238152, 'F': 0.04885715157618481}","{'J': 0.9304597350265584, 'F': 0.0695402649734416}",6.4,6.4,6.0,5.0,7.0,8.0,6.0,6.0,5.0,7.0,8.0,6.0
2,J,J,3.5325863573974727,3.647966881482774,"{'J': 0.6583638583638584, 'F': 0.34163614163614164}","{'J': 0.6405867970660146, 'F': 0.3594132029339853}",5.2,6.0,4.0,5.0,6.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
3,F,F,5.038433426801987,4.961205456155517,"{'J': 0.37744140625, 'F': 0.62255859375}","{'J': 0.44164423782725715, 'F': 0.5583557621727429}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
4,F,J,6.593212658700226,6.422097090206397,"{'J': 0.4921875, 'F': 0.5078125}","{'J': 0.5234833659491194, 'F': 0.4765166340508806}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
5,F,F,7.9779254369613914,7.852085023420137,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.3998044965786901, 'F': 0.6001955034213099}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
6,F,F,9.38823547633147,9.185992503735097,"{'J': 0.359375, 'F': 0.640625}","{'J': 0.38484251968503935, 'F': 0.6151574803149606}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
7,F,F,10.839753773346239,10.50468865566738,"{'J': 0.3629702002931119, 'F': 0.6370297997068881}","{'J': 0.40724424865394027, 'F': 0.5927557513460597}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
8,F,F,12.235626633335066,11.856605598106984,"{'J': 0.36656891495601174, 'F': 0.6334310850439883}","{'J': 0.3812208874724197, 'F': 0.6187791125275803}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
9,F,F,13.642871059252652,13.26412163624736,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.4073349633251834, 'F': 0.5926650366748166}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
10,F,F,15.119220028839345,14.659589956242677,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.4493887530562347, 'F': 0.5506112469437653}",4.4,5.2,4.0,3.0,5.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
