round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.17758142294282228,0.07921870079875257,"{'J': 0.8947529167430212, 'F': 0.1052470832569788}","{'J': 0.7663528548722338, 'F': 0.23364714512776624}",6.4,8.0,6.0,6.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0
2,J,J,-0.5912869787009865,-0.02570302983478967,"{'J': 0.7089351285189719, 'F': 0.29106487148102816}","{'J': 0.5545432159566609, 'F': 0.4454567840433391}",6.2,7.0,6.0,6.0,6.0,8.0,5.0,6.0,7.0,8.0,8.0,6.0
3,J,J,-1.0846189097989514,-0.25999689439546503,"{'J': 0.6333661417322834, 'F': 0.36663385826771655}","{'J': 0.5038471084636387, 'F': 0.4961528915363614}",6.8,8.0,6.0,7.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,8.0
4,J,F,-1.6055227913196886,-0.5500292751449011,"{'J': 0.6037735849056604, 'F': 0.39622641509433965}","{'J': 0.48833783452000984, 'F': 0.5116621654799902}",4.4,6.0,4.0,3.0,5.0,8.0,2.0,6.0,4.0,7.0,8.0,5.0
5,J,F,-2.153656338297588,-0.813603013255458,"{'J': 0.6150832517140059, 'F': 0.38491674828599415}","{'J': 0.47280334728033474, 'F': 0.5271966527196653}",5.6,7.0,6.0,4.0,7.0,8.0,3.0,6.0,7.0,8.0,8.0,6.0
6,J,F,-2.653656338297588,-1.0321922858491392,"{'J': 0.6407053637031594, 'F': 0.35929463629684055}","{'J': 0.5, 'F': 0.5}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
7,J,F,-3.3295412944482226,-1.3373632657777312,"{'J': 0.5888399412628488, 'F': 0.4111600587371512}","{'J': 0.4034829531518273, 'F': 0.5965170468481726}",4.4,7.6,4.0,3.0,5.0,8.0,2.0,8.0,8.0,8.0,8.0,6.0
8,J,F,-4.036647972332221,-1.6818622406987302,"{'J': 0.5699608610567515, 'F': 0.4300391389432485}","{'J': 0.3886570095752517, 'F': 0.6113429904247484}",5.6,5.8,6.0,4.0,7.0,8.0,3.0,6.0,6.0,6.0,6.0,5.0
9,J,F,-4.860884187362858,-2.136206717464936,"{'J': 0.519588638589618, 'F': 0.480411361410382}","{'J': 0.3346427694574024, 'F': 0.6653572305425975}",5.6,7.6,6.0,4.0,7.0,8.0,3.0,8.0,8.0,8.0,8.0,6.0
10,J,F,-5.562847667101311,-2.5756636880920754,"{'J': 0.5274240940254652, 'F': 0.47257590597453475}","{'J': 0.3961708394698085, 'F': 0.6038291605301914}",5.6,7.8,6.0,4.0,7.0,8.0,3.0,8.0,8.0,8.0,8.0,7.0
