round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.12904070784432473,0.09952344734773505,"{'J': 0.953969272121934, 'F': 0.04603072787806591}","{'J': 0.8396871945259042, 'F': 0.1603128054740958}",8.2,8.2,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0
2,J,J,-0.5232604005801619,0.05194306408692673,"{'J': 0.7432068543451652, 'F': 0.25679314565483474}","{'J': 0.5698871996076508, 'F': 0.43011280039234917}",7.0,7.6,6.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,6.0
3,J,F,-1.0851957773815528,-0.2021504871660852,"{'J': 0.6187791125275803, 'F': 0.3812208874724197}","{'J': 0.4648581997533909, 'F': 0.5351418002466092}",6.2,7.8,6.0,6.0,6.0,8.0,5.0,8.0,8.0,8.0,8.0,7.0
4,J,F,-1.6624187512091957,-0.49336503218123223,"{'J': 0.6000978952520802, 'F': 0.3999021047479197}","{'J': 0.4570936808458323, 'F': 0.5429063191541676}",6.8,8.2,6.0,7.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,9.0
5,J,F,-2.275590288755752,-0.8047091888356284,"{'J': 0.5888125613346418, 'F': 0.4111874386653582}","{'J': 0.4378988708885616, 'F': 0.5621011291114384}",5.6,7.6,6.0,4.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,6.0
6,J,F,-2.9318817875363834,-1.2205543889968422,"{'J': 0.5389133627019089, 'F': 0.461086637298091}","{'J': 0.41869021339220014, 'F': 0.5813097866077999}",5.6,8.2,6.0,4.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,9.0
7,F,F,-3.829786880342849,-1.8859927570683337,"{'J': 0.4302525128708017, 'F': 0.5697474871291983}","{'J': 0.3140191505033145, 'F': 0.6859808494966855}",4.4,6.4,4.0,3.0,5.0,8.0,2.0,6.0,5.0,7.0,8.0,6.0
8,J,J,-4.26609762769797,-2.0351723235494634,"{'J': 0.6825202255454769, 'F': 0.3174797744545232}","{'J': 0.5389546351084813, 'F': 0.46104536489151876}",5.6,7.6,6.0,4.0,7.0,8.0,3.0,8.0,8.0,8.0,8.0,6.0
9,J,J,-4.621263171666951,-2.0362173439438624,"{'J': 0.7772581836081713, 'F': 0.2227418163918287}","{'J': 0.6001979218208807, 'F': 0.3998020781791192}",6.0,8.0,6.0,5.0,7.0,8.0,4.0,8.0,8.0,8.0,8.0,8.0
10,J,J,-5.029258517923219,-2.047327334348106,"{'J': 0.7606637984019669, 'F': 0.23933620159803318}","{'J': 0.5622211204759544, 'F': 0.4377788795240456}",6.0,8.2,6.0,5.0,7.0,8.0,4.0,8.0,8.0,8.0,8.0,9.0
