round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.05466299461198499,0.05168623718949126,"{'J': 0.9884943387871338, 'F': 0.011505661212866185}","{'J': 0.9353197228863956, 'F': 0.06468027711360431}",8.0,7.8,8.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0
2,J,J,-0.15261396573102215,0.11443645207274433,"{'J': 0.9381250955803639, 'F': 0.06187490441963603}","{'J': 0.8577745025792188, 'F': 0.14222549742078114}",8.0,7.8,8.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0
3,J,J,-0.34448540891850876,0.13805484014867644,"{'J': 0.8418217433888345, 'F': 0.15817825661116552}","{'J': 0.7340768277571251, 'F': 0.2659231722428749}",8.2,7.8,8.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0
4,J,J,-0.5639757016927357,0.11167389026136988,"{'J': 0.7956936628333741, 'F': 0.20430633716662588}","{'J': 0.6991389913899139, 'F': 0.3008610086100861}",8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
5,J,J,-0.7088828964560075,0.16336888864343485,"{'J': 0.8887796485191103, 'F': 0.11122035148088977}","{'J': 0.7904785519464419, 'F': 0.20952144805355816}",8.2,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
6,J,J,-0.9320475877280678,0.15274060380390037,"{'J': 0.8056033423445564, 'F': 0.1943966576554436}","{'J': 0.6993351391282935, 'F': 0.30066486087170646}",8.2,7.8,8.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0
7,J,J,-1.2535840075819413,0.1296859727441333,"{'J': 0.7717739945719221, 'F': 0.22822600542807797}","{'J': 0.6225331001748688, 'F': 0.37746689982513115}",8.2,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
8,J,J,-1.63765934959073,0.09468048861874151,"{'J': 0.7520275251904645, 'F': 0.24797247480953552}","{'J': 0.577492596248766, 'F': 0.42250740375123397}",8.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
9,J,J,-2.0098116803848174,0.05052326147413677,"{'J': 0.7491306507699951, 'F': 0.250869349230005}","{'J': 0.5851330989452537, 'F': 0.4148669010547464}",8.2,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
10,J,J,-2.272191705460177,-0.0030974603761046993,"{'J': 0.7663157894736842, 'F': 0.2336842105263158}","{'J': 0.6619361378611252, 'F': 0.3380638621388748}",8.2,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
