round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.7559025822243072,0.48688887066834596,"{'J': 0.9059923034634415, 'F': 0.09400769653655855}","{'J': 0.28459657701711494, 'F': 0.7154034229828851}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
2,J,F,-1.5068826402367095,0.727015371429826,"{'J': 0.8129126925898753, 'F': 0.18708730741012472}","{'J': 0.317359413202934, 'F': 0.682640586797066}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
3,J,F,-2.129974554804633,0.9600123811939939,"{'J': 0.8354337452587789, 'F': 0.1645662547412211}","{'J': 0.40738928309273303, 'F': 0.592610716907267}",6.0,5.2,4.0,6.0,8.0,8.0,4.0,4.0,6.0,5.0,8.0,3.0
4,J,F,-2.7872597393985195,1.215499193268371,"{'J': 0.8376528117359413, 'F': 0.16234718826405867}","{'J': 0.38126681340180973, 'F': 0.6187331865981903}",6.0,5.2,4.0,6.0,8.0,8.0,4.0,4.0,6.0,5.0,8.0,3.0
5,J,F,-3.4845647544622977,1.352112511668413,"{'J': 0.7799511002444988, 'F': 0.2200488997555012}","{'J': 0.3629919335125886, 'F': 0.6370080664874114}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
6,J,F,-4.115092924402093,1.4983122645406164,"{'J': 0.7956989247311828, 'F': 0.20430107526881722}","{'J': 0.4073349633251834, 'F': 0.5926650366748166}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,7.0,8.0,3.0
7,J,F,-4.669077429717895,1.633420340650199,"{'J': 0.8056709850892202, 'F': 0.19432901491077975}","{'J': 0.46112469437652814, 'F': 0.5388753056234719}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
8,J,F,-5.311385039294216,1.8294352256784132,"{'J': 0.8152492668621701, 'F': 0.18475073313782991}","{'J': 0.3960880195599022, 'F': 0.6039119804400978}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
9,J,F,-5.894341484326217,2.037401905473467,"{'J': 0.8332518337408313, 'F': 0.16674816625916872}","{'J': 0.43779027132730386, 'F': 0.5622097286726961}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,7.0,8.0,3.0
10,J,F,-6.49179186455206,2.2671362246142266,"{'J': 0.8397898081388244, 'F': 0.1602101918611756}","{'J': 0.426197458455523, 'F': 0.5738025415444771}",6.0,5.6,4.0,6.0,8.0,8.0,4.0,4.0,6.0,7.0,8.0,3.0
