round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.5379678374171049,0.12277230069943837,"{'J': 0.803128437003544, 'F': 0.19687156299645606}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",2.4,3.4,2.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,8.0,2.0
2,J,F,-1.229320574381373,-0.1303557659886854,"{'J': 0.6114369501466276, 'F': 0.3885630498533724}","{'J': 0.39232461500855537, 'F': 0.6076753849914447}",3.6,3.6,2.0,4.0,2.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
3,J,F,-2.0051018612856506,-0.4256534846578325,"{'J': 0.5888970408412815, 'F': 0.41110295915871853}","{'J': 0.3486552567237164, 'F': 0.6513447432762837}",3.6,3.4,2.0,4.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
4,J,F,-2.8106719888215332,-0.844126838000167,"{'J': 0.5351906158357771, 'F': 0.46480938416422285}","{'J': 0.3416422287390029, 'F': 0.658357771260997}",2.6,3.4,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,8.0,2.0
5,J,F,-3.6156984142717596,-1.3079997932646652,"{'J': 0.5156402737047898, 'F': 0.4843597262952102}","{'J': 0.34506353861192574, 'F': 0.6549364613880743}",3.6,3.6,2.0,4.0,2.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
6,F,F,-4.436418688583862,-1.8349157327267644,"{'J': 0.4883834678405478, 'F': 0.5116165321594522}","{'J': 0.3414813004155463, 'F': 0.6585186995844536}",3.0,2.6,2.0,4.0,2.0,6.0,1.0,2.0,3.0,2.0,4.0,2.0
7,J,J,-4.822917958433553,-1.9069173961788577,"{'J': 0.7310513447432763, 'F': 0.26894865525672373}","{'J': 0.5738025415444771, 'F': 0.426197458455523}",3.6,3.4,2.0,4.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
8,J,J,-5.287549525305044,-1.9260492462674077,"{'J': 0.7462102689486553, 'F': 0.2537897310513447}","{'J': 0.5234604105571847, 'F': 0.47653958944281527}",3.6,3.6,2.0,4.0,2.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
9,J,J,-5.733210947882751,-1.9862131422668514,"{'J': 0.7279393791249084, 'F': 0.27206062087509164}","{'J': 0.5351906158357771, 'F': 0.46480938416422285}",3.6,3.6,2.0,4.0,2.0,8.0,2.0,2.0,4.0,2.0,8.0,2.0
10,J,J,-6.2024056521258535,-2.070199408737202,"{'J': 0.7121545610173636, 'F': 0.2878454389826363}","{'J': 0.5195503421309873, 'F': 0.4804496578690127}",3.2,3.6,2.0,4.0,2.0,6.0,2.0,2.0,4.0,2.0,8.0,2.0
