round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.9231044519257692,0.3652091394773324,"{'J': 0.8289168396629625, 'F': 0.1710831603370375}","{'J': 0.18476004396141166, 'F': 0.8152399560385883}",2.4,4.2,2.0,3.0,2.0,4.0,1.0,4.0,3.0,4.0,8.0,2.0
2,J,F,-1.7670272729592784,0.12216565405691543,"{'J': 0.6077186126038104, 'F': 0.39228138739618956}","{'J': 0.3072789447972643, 'F': 0.6927210552027357}",3.4,4.2,2.0,3.0,2.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,-2.803731560019266,-0.24777974020546195,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.2173168643756879, 'F': 0.7826831356243121}",3.8,2.6,2.0,4.0,3.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
4,J,F,-3.8345821164091602,-0.6382420082399758,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.22268394035688097, 'F': 0.777316059643119}",3.8,2.6,2.0,4.0,3.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
5,J,F,-4.891084988155711,-1.0978344739152557,"{'J': 0.5157509157509158, 'F': 0.48424908424908425}","{'J': 0.2172957127152803, 'F': 0.7827042872847196}",3.8,5.2,2.0,4.0,3.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
6,J,F,-5.919545934560475,-1.5783437272391287,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.2337202199144777, 'F': 0.7662797800855223}",2.6,4.2,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,8.0,2.0
7,F,F,-6.948900177179432,-2.117776024294429,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.2393987535133814, 'F': 0.7606012464866186}",3.8,2.4,2.0,4.0,3.0,8.0,2.0,2.0,3.0,2.0,4.0,1.0
8,J,F,-7.711751346074154,-2.361937290938469,"{'J': 0.6114369501466276, 'F': 0.3885630498533724}","{'J': 0.352091999021287, 'F': 0.647908000978713}",3.8,3.8,2.0,4.0,3.0,8.0,2.0,2.0,4.0,3.0,8.0,2.0
9,J,F,-8.474052646004605,-2.554686934228376,"{'J': 0.6334310850439883, 'F': 0.36656891495601174}","{'J': 0.3486552567237164, 'F': 0.6513447432762837}",3.8,5.2,2.0,4.0,3.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
10,J,F,-9.181636000120927,-2.7725342179634658,"{'J': 0.626099706744868, 'F': 0.37390029325513197}","{'J': 0.3812316715542522, 'F': 0.6187683284457478}",3.8,5.2,2.0,4.0,3.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
