round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.5772035597802406,0.38451422954008957,"{'J': 0.9148858224447429, 'F': 0.08511417755525705}","{'J': 0.43402692778457774, 'F': 0.5659730722154223}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,4.0,6.0,7.0,8.0,5.0
2,J,F,-1.5091579603915595,-0.08720364415428111,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.28148691611640986, 'F': 0.7185130838835901}",6.8,5.6,6.0,7.0,8.0,8.0,5.0,4.0,6.0,7.0,8.0,3.0
3,J,F,-2.364237043668958,-0.439045486505733,"{'J': 0.5622862725940401, 'F': 0.43771372740595993}","{'J': 0.3106676521310668, 'F': 0.6893323478689333}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,3.0
4,F,F,-3.2389858821084205,-0.9578692806341775,"{'J': 0.49206349206349204, 'F': 0.5079365079365079}","{'J': 0.3141009699079831, 'F': 0.6858990300920169}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
5,J,F,-3.796754205538811,-1.0868395632065975,"{'J': 0.679208404593208, 'F': 0.3207915954067921}","{'J': 0.46480938416422285, 'F': 0.5351906158357771}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
6,J,F,-4.496236514315585,-1.2896124657042438,"{'J': 0.6332763254336672, 'F': 0.36672367456633276}","{'J': 0.384921622294103, 'F': 0.615078377705897}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,J,F,-5.171294597045877,-1.5862839046986523,"{'J': 0.5927192768140728, 'F': 0.4072807231859272}","{'J': 0.40352595494613125, 'F': 0.5964740450538688}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
8,J,F,-5.909730716829121,-1.9633011295879832,"{'J': 0.554605423894454, 'F': 0.44539457610554606}","{'J': 0.37389597644749756, 'F': 0.6261040235525025}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
9,J,F,-6.63951152833562,-2.3239494935015887,"{'J': 0.5620723362658846, 'F': 0.43792766373411535}","{'J': 0.37750611246943766, 'F': 0.6224938875305623}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
10,J,F,-7.2939565151122965,-2.6227274815506347,"{'J': 0.5927192768140728, 'F': 0.4072807231859272}","{'J': 0.4148857774502579, 'F': 0.5851142225497421}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
