round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.5536653001235317,1.781775408546293,"{'J': 0.7057387057387058, 'F': 0.29426129426129427}","{'J': 0.6297020029311187, 'F': 0.3702979970688813}",6.4,6.8,6.0,7.0,6.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
2,J,J,2.9971633716694903,3.488231500978442,"{'J': 0.6188034188034188, 'F': 0.3811965811965812}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",6.4,6.8,6.0,7.0,6.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
3,J,J,4.480598570581309,5.196428389673033,"{'J': 0.6332763254336672, 'F': 0.36672367456633276}","{'J': 0.5583557621727429, 'F': 0.44164423782725715}",6.0,6.8,4.0,6.0,7.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
4,J,J,5.914926709889917,6.839860023143729,"{'J': 0.57373046875, 'F': 0.42626953125}","{'J': 0.504029304029304, 'F': 0.495970695970696}",6.0,6.8,4.0,6.0,7.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
5,J,J,7.3996985688553245,8.44069753688447,"{'J': 0.5621489621489622, 'F': 0.43785103785103785}","{'J': 0.5234604105571847, 'F': 0.47653958944281527}",5.6,6.8,4.0,6.0,7.0,8.0,3.0,6.0,7.0,8.0,8.0,5.0
6,J,J,8.883947365645675,9.983571916891444,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5037906578625581, 'F': 0.49620934213744194}",5.6,6.8,4.0,6.0,7.0,8.0,3.0,6.0,7.0,8.0,8.0,5.0
7,J,J,10.37664267534226,11.545480246410518,"{'J': 0.5388373229115779, 'F': 0.46116267708842207}","{'J': 0.5157663163040821, 'F': 0.48423368369591785}",5.6,6.8,4.0,6.0,7.0,8.0,3.0,6.0,7.0,8.0,8.0,5.0
8,J,J,11.87286336445719,13.099959689295027,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5156402737047898, 'F': 0.4843597262952102}",5.6,6.8,4.0,6.0,7.0,8.0,3.0,6.0,7.0,8.0,8.0,5.0
9,J,J,13.38832005879072,14.673936276178091,"{'J': 0.5544699560332194, 'F': 0.44553004396678064}","{'J': 0.5349633251833741, 'F': 0.4650366748166259}",5.6,6.8,4.0,6.0,7.0,8.0,3.0,6.0,7.0,8.0,8.0,5.0
10,F,J,14.907878052719019,16.14656197129605,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.5039138943248532, 'F': 0.49608610567514677}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
