round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.7956057682664488,1.9466015361610551,"{'J': 0.8962696135295195, 'F': 0.1037303864704805}","{'J': 0.8459376908979841, 'F': 0.15406230910201588}",8.4,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,7.0,9.0,8.0
2,J,J,3.484667235705717,3.8420854598250775,"{'J': 0.8266764382557713, 'F': 0.17332356174422867}","{'J': 0.7578689528475199, 'F': 0.2421310471524801}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
3,J,J,5.12709990262992,5.67451782456613,"{'J': 0.7690991321354358, 'F': 0.23090086786456424}","{'J': 0.7057658995298194, 'F': 0.29423410047018067}",8.4,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,7.0
4,J,J,6.653379951364735,7.543660687703303,"{'J': 0.754855258336387, 'F': 0.24514474166361305}","{'J': 0.6405676535356006, 'F': 0.3594323464643993}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
5,J,J,8.114591205242952,9.28472091323122,"{'J': 0.6477772349780166, 'F': 0.3522227650219834}","{'J': 0.5544942444281166, 'F': 0.44550575557188343}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
6,J,J,9.58406560764329,11.032401294448634,"{'J': 0.654945054945055, 'F': 0.34505494505494505}","{'J': 0.5622097286726961, 'F': 0.43779027132730386}",8.2,8.4,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,8.0
7,J,J,11.008506075187753,12.753970457207064,"{'J': 0.6225262643537748, 'F': 0.3774737356462253}","{'J': 0.5234833659491194, 'F': 0.4765166340508806}",8.2,8.4,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,8.0
8,J,F,12.391996412004858,14.416855144649965,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.4766217870257038, 'F': 0.5233782129742962}",8.0,8.2,8.0,9.0,8.0,9.0,6.0,8.0,9.0,8.0,9.0,7.0
9,J,F,13.747884364302209,16.02977361658338,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.4415647921760391, 'F': 0.5584352078239608}",8.0,8.2,8.0,9.0,8.0,9.0,6.0,8.0,9.0,8.0,9.0,7.0
10,J,F,15.150769259630245,17.677415418003612,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.4844705306921008, 'F': 0.5155294693078992}",8.0,7.6,8.0,9.0,8.0,9.0,6.0,7.0,8.0,8.0,9.0,6.0
