round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.1847046447587146,1.9213396091609851,"{'J': 0.6757946210268949, 'F': 0.32420537897310514}","{'J': 0.4302496328928047, 'F': 0.5697503671071953}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
2,J,J,2.605517219420167,3.834556332846171,"{'J': 0.7490820073439413, 'F': 0.25091799265605874}","{'J': 0.5849472910026967, 'F': 0.4150527089973033}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
3,J,J,4.0399274238276055,5.833090382395333,"{'J': 0.8104927678352537, 'F': 0.18950723216474627}","{'J': 0.6224514861213462, 'F': 0.3775485138786539}",7.2,7.0,6.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,6.0
4,J,J,5.5033019448054725,7.817103782214542,"{'J': 0.8104671068720959, 'F': 0.18953289312790414}","{'J': 0.6369208139249816, 'F': 0.3630791860750184}",7.2,7.0,6.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,6.0
5,J,J,6.9093118709779855,9.771864919580443,"{'J': 0.7718440669681046, 'F': 0.22815593303189538}","{'J': 0.5889269965703087, 'F': 0.41107300342969133}",7.2,7.0,6.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,6.0
6,J,J,8.331841704829333,11.670922898936569,"{'J': 0.7402152641878669, 'F': 0.25978473581213307}","{'J': 0.5813725490196079, 'F': 0.41862745098039217}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
7,J,J,9.715793627491282,13.56625434773032,"{'J': 0.7248716067498165, 'F': 0.2751283932501834}","{'J': 0.5544117647058824, 'F': 0.4455882352941177}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
8,J,J,11.104449663986978,15.46370312830773,"{'J': 0.7278511992168379, 'F': 0.272148800783162}","{'J': 0.5582536178562668, 'F': 0.44174638214373313}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
9,J,J,12.523805353886415,17.346001799992063,"{'J': 0.7279843444227005, 'F': 0.2720156555772994}","{'J': 0.5736700171610689, 'F': 0.4263299828389311}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
10,J,J,13.964463502889247,19.287507587875968,"{'J': 0.7745565749235473, 'F': 0.2254434250764526}","{'J': 0.6076073619631902, 'F': 0.3923926380368098}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
