round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.0822395889001712,1.4828059867999146,"{'J': 0.6826171875, 'F': 0.3173828125}","{'J': 0.8824283882000855, 'F': 0.11757161179991449}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
2,J,J,3.701478618022623,3.022160079276812,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.592610716907267, 'F': 0.40738928309273303}",5.2,5.0,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,3.0
3,J,J,5.2671917009219325,4.6113113541437185,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.573525813555175, 'F': 0.42647418644482504}",5.2,5.4,4.0,5.0,6.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
4,J,J,6.863709810959421,6.1849662565925865,"{'J': 0.5812759716450746, 'F': 0.41872402835492545}","{'J': 0.5888970408412815, 'F': 0.41110295915871853}",5.2,4.8,4.0,6.0,5.0,8.0,3.0,4.0,6.0,4.0,8.0,2.0
5,J,J,8.437696407432497,7.700562745798022,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5545232273838631, 'F': 0.44547677261613694}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
6,J,J,10.02672622767929,9.25502144271275,"{'J': 0.5659824046920822, 'F': 0.4340175953079179}","{'J': 0.5775061124694376, 'F': 0.42249388753056233}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
7,J,J,11.565715574967177,10.840365478746225,"{'J': 0.5698924731182796, 'F': 0.43010752688172044}","{'J': 0.554440910203083, 'F': 0.44555908979691705}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
8,J,J,13.135651379357528,12.387305712392731,"{'J': 0.554605423894454, 'F': 0.44539457610554606}","{'J': 0.5622706141424028, 'F': 0.43772938585759724}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
9,J,J,14.74757258888022,13.930415557729233,"{'J': 0.5660469667318982, 'F': 0.43395303326810175}","{'J': 0.588984088127295, 'F': 0.41101591187270503}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
10,J,J,16.363300071741396,15.477390525976064,"{'J': 0.5698924731182796, 'F': 0.43010752688172044}","{'J': 0.5928099779897286, 'F': 0.40719002201027144}",5.2,5.4,4.0,5.0,6.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
