round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.5649796364396124,0.4384844911514899,"{'J': 0.9433639143730886, 'F': 0.05663608562691132}","{'J': 0.44163185057753745, 'F': 0.5583681494224625}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
2,J,J,-0.9024187498216867,0.33005016020912037,"{'J': 0.7185093167701864, 'F': 0.2814906832298137}","{'J': 0.6040069255503339, 'F': 0.3959930744496661}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,J,-1.3818078289988116,0.07199267024857048,"{'J': 0.6224086870681145, 'F': 0.37759131293188547}","{'J': 0.511742892459827, 'F': 0.48825710754017304}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,F,-1.9717510227711659,-0.34629849975658056,"{'J': 0.5390279823269514, 'F': 0.46097201767304863}","{'J': 0.45320197044334976, 'F': 0.5467980295566502}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
5,J,J,-2.280920187119257,-0.42125567266339303,"{'J': 0.7431801425411649, 'F': 0.2568198574588351}","{'J': 0.6260741468205254, 'F': 0.3739258531794746}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,J,-2.67800744353478,-0.5982200849796073,"{'J': 0.6722235842118166, 'F': 0.3277764157881834}","{'J': 0.5621621621621622, 'F': 0.43783783783783786}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
7,J,J,-3.1506211386722978,-0.8501480207273494,"{'J': 0.6260102865540044, 'F': 0.3739897134459956}","{'J': 0.5156674068591167, 'F': 0.4843325931408833}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,J,-3.6230274134494547,-1.123644579155973,"{'J': 0.615045332026464, 'F': 0.3849546679735359}","{'J': 0.5155904738521974, 'F': 0.4844095261478026}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
9,J,J,-4.060974370746486,-1.394653764788497,"{'J': 0.6186732186732187, 'F': 0.38132678132678133}","{'J': 0.535204332840965, 'F': 0.464795667159035}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,J,-4.486858539013064,-1.63914075259208,"{'J': 0.6334641805691855, 'F': 0.36653581943081454}","{'J': 0.5427655903376879, 'F': 0.45723440966231205}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
