round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.7110536408815903,0.5257429543770836,"{'J': 0.932460797629337, 'F': 0.06753920237066305}","{'J': 0.3140625, 'F': 0.6859375}",5.8,5.2,4.0,6.0,7.0,8.0,4.0,4.0,5.0,6.0,8.0,3.0
2,J,J,-1.1958359758980008,0.7213311772787335,"{'J': 0.8519259629814907, 'F': 0.14807403701850924}","{'J': 0.5117406840224604, 'F': 0.4882593159775396}",5.8,5.4,4.0,6.0,7.0,8.0,4.0,4.0,5.0,6.0,8.0,4.0
3,J,F,-1.7499345115633567,0.9906477618026913,"{'J': 0.868850417237514, 'F': 0.13114958276248598}","{'J': 0.45714285714285713, 'F': 0.5428571428571428}",5.8,5.4,4.0,6.0,7.0,8.0,4.0,4.0,5.0,6.0,8.0,4.0
4,J,F,-2.2951958578022653,1.227396874915333,"{'J': 0.8558714462299135, 'F': 0.14412855377008651}","{'J': 0.4648662165541385, 'F': 0.5351337834458615}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,4.0
5,J,F,-2.93750365971004,1.423316788608858,"{'J': 0.8152079990124675, 'F': 0.1847920009875324}","{'J': 0.39609414121181774, 'F': 0.6039058587881823}",5.8,5.2,4.0,6.0,7.0,8.0,4.0,4.0,5.0,6.0,8.0,3.0
6,J,F,-3.5387567546578897,1.5108977550734461,"{'J': 0.7746235497408047, 'F': 0.22537645025919525}","{'J': 0.43020651903458573, 'F': 0.5697934809654143}",5.8,5.2,4.0,6.0,7.0,8.0,4.0,4.0,5.0,6.0,8.0,3.0
7,J,F,-4.155544867081963,1.6220749591137578,"{'J': 0.7825873093949828, 'F': 0.21741269060501722}","{'J': 0.4186046511627907, 'F': 0.5813953488372093}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
8,J,F,-4.655544867081963,1.6927117370420741,"{'J': 0.7853183889641582, 'F': 0.21468161103584185}","{'J': 0.5, 'F': 0.5}",5.6,5.4,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,4.0
9,J,F,-5.200962018580069,1.7590880946368925,"{'J': 0.7745921898171033, 'F': 0.22540781018289668}","{'J': 0.46869543527064106, 'F': 0.5313045647293589}",5.8,5.2,4.0,6.0,7.0,8.0,4.0,4.0,5.0,6.0,8.0,3.0
10,J,F,-5.816055262885958,1.8146566921728404,"{'J': 0.7577961296684333, 'F': 0.24220387033156662}","{'J': 0.4224652087475149, 'F': 0.5775347912524851}",5.6,5.4,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,4.0
