round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.24099678472592062,0.0605622852780751,"{'J': 0.8500184252548827, 'F': 0.1499815747451173}","{'J': 0.6992388902528849, 'F': 0.3007611097471152}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
2,J,J,-0.5604422185131644,-0.01632102767479661,"{'J': 0.7400793650793651, 'F': 0.25992063492063494}","{'J': 0.618798304662179, 'F': 0.381201695337821}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
3,J,J,-0.9496386526522175,-0.21394057097316888,"{'J': 0.6618918251420104, 'F': 0.3381081748579896}","{'J': 0.56610337972167, 'F': 0.43389662027833004}",5.4,4.4,4.0,6.0,5.0,8.0,4.0,2.0,6.0,4.0,8.0,2.0
4,J,J,-1.3384602368041432,-0.41795795504957617,"{'J': 0.6584585077567102, 'F': 0.34154149224328983}","{'J': 0.566056407718951, 'F': 0.433943592281049}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
5,J,J,-1.731572205634269,-0.5642570799936876,"{'J': 0.6893323478689333, 'F': 0.3106676521310668}","{'J': 0.5659259259259259, 'F': 0.43407407407407406}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
6,J,J,-2.1256024114537206,-0.7870034158580704,"{'J': 0.6478174603174603, 'F': 0.3521825396825397}","{'J': 0.5621755253399259, 'F': 0.4378244746600742}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
7,J,J,-2.535418278834165,-0.9611409189605772,"{'J': 0.6723192019950125, 'F': 0.3276807980049875}","{'J': 0.5544800198560437, 'F': 0.44551998014395633}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
8,J,J,-2.9696176728595054,-1.1567656530644799,"{'J': 0.6583789159622079, 'F': 0.3416210840377921}","{'J': 0.5390915860014892, 'F': 0.4609084139985108}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
9,J,J,-3.319162204928961,-1.374468151247092,"{'J': 0.6549417884567749, 'F': 0.3450582115432252}","{'J': 0.5890207715133531, 'F': 0.41097922848664686}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
10,J,J,-3.757658330133763,-1.638079182524036,"{'J': 0.6224869694713329, 'F': 0.37751303052866714}","{'J': 0.5350444225074038, 'F': 0.46495557749259625}",5.4,5.6,4.0,6.0,5.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
