round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.23662624757308542,0.20091501328410072,"{'J': 0.9648413573441137, 'F': 0.035158642655886314}","{'J': 0.7460707269155207, 'F': 0.2539292730844794}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
2,J,J,-0.5660264428101309,0.3523928471206315,"{'J': 0.8774576480771609, 'F': 0.12254235192283912}","{'J': 0.6370186335403727, 'F': 0.3629813664596273}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
3,J,J,-0.9550917511847148,0.48903018025398226,"{'J': 0.8479125248508946, 'F': 0.15208747514910537}","{'J': 0.5850612040969273, 'F': 0.4149387959030727}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
4,J,J,-1.2748536301094742,0.6070954168500833,"{'J': 0.859646957165782, 'F': 0.140353042834218}","{'J': 0.6407333994053518, 'F': 0.35926660059464816}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
5,J,J,-1.5672203451625102,0.7479835443950905,"{'J': 0.885599753314832, 'F': 0.11440024668516806}","{'J': 0.6689723320158103, 'F': 0.3310276679841897}",5.4,6.0,4.0,6.0,5.0,8.0,4.0,4.0,6.0,7.0,8.0,5.0
6,J,J,-1.876676651976115,0.8544076442304915,"{'J': 0.8558414378924043, 'F': 0.14415856210759573}","{'J': 0.6479012345679013, 'F': 0.3520987654320988}",5.4,6.0,4.0,6.0,5.0,8.0,4.0,4.0,6.0,7.0,8.0,5.0
7,J,J,-2.1674169877338927,0.9872788432606936,"{'J': 0.8807746869795843, 'F': 0.11922531302041571}","{'J': 0.6689689195855945, 'F': 0.33103108041440554}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
8,J,J,-2.4793178582124904,1.0827959728355219,"{'J': 0.8479445269935612, 'F': 0.15205547300643882}","{'J': 0.644235526966848, 'F': 0.3557644730331519}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
9,J,J,-2.7271117369429714,1.1847687666093951,"{'J': 0.8774385334737103, 'F': 0.12256146652628971}","{'J': 0.7025551972215331, 'F': 0.29744480277846685}",6.0,5.4,4.0,6.0,7.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0
10,J,J,-3.011345519509549,1.2856202137296004,"{'J': 0.8615081320847708, 'F': 0.1384918679152292}","{'J': 0.6689655172413793, 'F': 0.3310344827586207}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
