round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.6514504671891659,0.517371676480501,"{'J': 0.9473812721279453, 'F': 0.052618727872054696}","{'J': 0.3629702002931119, 'F': 0.6370297997068881}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
2,J,F,-1.3065380773775837,0.11826843365896156,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.41866145578895947, 'F': 0.5813385442110406}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
3,J,F,-1.9294257691129317,-0.23285848846405433,"{'J': 0.56982421875, 'F': 0.43017578125}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
4,F,F,-2.681684621371784,-0.7328584884640543,"{'J': 0.5, 'F': 0.5}","{'J': 0.3738705738705739, 'F': 0.6261294261294261}",5.0,5.6,4.0,5.0,6.0,8.0,2.0,4.0,6.0,7.0,8.0,3.0
5,J,J,-3.0667075233463224,-0.9905897166886874,"{'J': 0.6297020029311187, 'F': 0.3702979970688813}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
6,J,F,-3.594740822917829,-1.2797215602038143,"{'J': 0.6038104543234001, 'F': 0.3961895456765999}","{'J': 0.4843597262952102, 'F': 0.5156402737047898}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,J,F,-4.12988753384579,-1.5753173706433747,"{'J': 0.6002442002442002, 'F': 0.3997557997557998}","{'J': 0.48046875, 'F': 0.51953125}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
8,J,F,-4.755320028941206,-1.967513938120841,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
9,J,J,-5.21979139802796,-2.2786275538498417,"{'J': 0.5963369963369963, 'F': 0.40366300366300367}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
10,J,F,-5.79079200748447,-2.593668242455153,"{'J': 0.589010989010989, 'F': 0.41098901098901097}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
