round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.39316927280126257,0.22733299539328677,"{'J': 0.8991509376336204, 'F': 0.10084906236637957}","{'J': 0.5888998035363457, 'F': 0.4111001964636542}",6.0,6.4,4.0,6.0,7.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,J,-0.8824219562852973,0.3289187347249803,"{'J': 0.8031303497187576, 'F': 0.19686965028124237}","{'J': 0.5077111383108935, 'F': 0.49228886168910646}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,J,-1.3186486260947665,0.5294530211426172,"{'J': 0.8689065363469761, 'F': 0.13109346365302382}","{'J': 0.550526058233423, 'F': 0.44947394176657696}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
4,J,J,-1.7781859219113376,0.7150158012701344,"{'J': 0.85386119257087, 'F': 0.14613880742913002}","{'J': 0.5313111545988258, 'F': 0.46868884540117417}",7.2,6.4,6.0,7.0,8.0,9.0,6.0,6.0,7.0,6.0,8.0,5.0
5,J,J,-2.2118007318738133,0.9531201970436869,"{'J': 0.890300513071097, 'F': 0.10969948692890301}","{'J': 0.554440910203083, 'F': 0.44555908979691705}",6.0,6.4,4.0,6.0,7.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
6,J,J,-2.6471240925396398,1.2208996228985778,"{'J': 0.9059923034634415, 'F': 0.09400769653655855}","{'J': 0.554440910203083, 'F': 0.44555908979691705}",6.0,6.4,4.0,6.0,7.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
7,J,J,-3.0645443295963535,1.4810679450195912,"{'J': 0.9086129959043951, 'F': 0.09138700409560487}","{'J': 0.5698187163155316, 'F': 0.4301812836844684}",6.0,6.4,4.0,6.0,7.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
8,J,J,-3.4594648291779304,1.7256718639875857,"{'J': 0.9086021505376344, 'F': 0.0913978494623656}","{'J': 0.5888399412628488, 'F': 0.4111600587371512}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
9,J,J,-3.868174737705879,1.9842434461003924,"{'J': 0.9111572772821703, 'F': 0.08884272271782964}","{'J': 0.5775165319617928, 'F': 0.4224834680382072}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,J,-4.254041213732326,2.2588822061819642,"{'J': 0.9304486004155971, 'F': 0.06955139958440289}","{'J': 0.6001959823615874, 'F': 0.39980401763841256}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
