round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.46680955955937303,0.2622575138674446,"{'J': 0.8918202392499192, 'F': 0.10817976075008083}","{'J': 0.5272867025365103, 'F': 0.4727132974634896}",6.0,6.4,4.0,6.0,7.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
2,J,F,-1.024035265786018,0.14721719540260847,"{'J': 0.6859441790294192, 'F': 0.3140558209705808}","{'J': 0.4648514851485149, 'F': 0.5351485148514852}",6.0,6.4,4.0,6.0,7.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
3,J,F,-1.5764299370617783,-0.025750504400023466,"{'J': 0.658578856152513, 'F': 0.341421143847487}","{'J': 0.4688653704159488, 'F': 0.5311346295840512}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
4,J,J,-2.0372126550396126,-0.20282075423317136,"{'J': 0.6653494690046925, 'F': 0.3346505309953075}","{'J': 0.5234932349323493, 'F': 0.47650676506765066}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
5,J,F,-2.599368981914866,-0.4721720260902642,"{'J': 0.6114271580509523, 'F': 0.38857284194904773}","{'J': 0.46502463054187193, 'F': 0.5349753694581281}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,F,-3.132991696098534,-0.677898161377831,"{'J': 0.6443019240256537, 'F': 0.35569807597434633}","{'J': 0.48035363457760316, 'F': 0.5196463654223968}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,J,F,-3.632991696098534,-0.9035968999383058,"{'J': 0.6371506307197625, 'F': 0.3628493692802374}","{'J': 0.5, 'F': 0.5}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
8,J,J,-4.100041460259633,-1.092955654323494,"{'J': 0.6584219638882018, 'F': 0.34157803611179816}","{'J': 0.5195764590002463, 'F': 0.48042354099975376}",5.6,5.8,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,4.0
9,J,F,-4.606684695834037,-1.274935264983313,"{'J': 0.6583850931677019, 'F': 0.3416149068322981}","{'J': 0.4960532807104095, 'F': 0.5039467192895906}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,J,-5.087259560900533,-1.4412629638510086,"{'J': 0.6688086999505685, 'F': 0.33119130004943154}","{'J': 0.5116851168511685, 'F': 0.4883148831488315}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
