round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,-0.6352142736034616,0.6185173610911652,"{'J': 0.99341038389188, 'F': 0.006589616108120071}","{'J': 0.3665445665445665, 'F': 0.6334554334554334}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
2,F,F,-1.459352836653315,0.06421934056330592,"{'J': 0.4765625, 'F': 0.5234375}","{'J': 0.3416422287390029, 'F': 0.658357771260997}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
3,J,J,-1.923810170149887,-0.25386839511250214,"{'J': 0.5927734375, 'F': 0.4072265625}","{'J': 0.519588638589618, 'F': 0.480411361410382}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
4,J,F,-2.556661962552241,-0.6456698520824984,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
5,J,F,-3.2032911484355977,-1.0285759548119575,"{'J': 0.5543345543345544, 'F': 0.4456654456654457}","{'J': 0.4224730127576055, 'F': 0.5775269872423945}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
6,F,F,-3.967743794141119,-1.5727045974499942,"{'J': 0.48046875, 'F': 0.51953125}","{'J': 0.37030674846625766, 'F': 0.6296932515337423}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
7,J,F,-4.489532947625063,-1.94696276231711,"{'J': 0.5621489621489622, 'F': 0.43785103785103785}","{'J': 0.4883834678405478, 'F': 0.5116165321594522}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
8,J,F,-5.064466278914911,-2.365791691939474,"{'J': 0.5390625, 'F': 0.4609375}","{'J': 0.46101029916625796, 'F': 0.538989700833742}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
9,J,F,-5.616412718401464,-2.7775219028196694,"{'J': 0.54296875, 'F': 0.45703125}","{'J': 0.4728606356968215, 'F': 0.5271393643031785}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
10,J,F,-6.167425536359889,-3.1498434910408393,"{'J': 0.5621489621489622, 'F': 0.43785103785103785}","{'J': 0.47280334728033474, 'F': 0.5271966527196653}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,3.0
