round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7564804825019997,3.4281129363196596,"{'J': 0.6585246702491451, 'F': 0.34147532975085493}","{'J': 0.12419817948561306, 'F': 0.8758018205143869}",3.2,2.6,2.0,3.0,2.0,8.0,1.0,2.0,3.0,2.0,4.0,2.0
2,F,F,2.056365492075744,5.754954641304481,"{'J': 0.399706457925636, 'F': 0.600293542074364}","{'J': 0.19431511884342073, 'F': 0.8056848811565793}",3.2,2.6,2.0,3.0,2.0,8.0,1.0,2.0,3.0,2.0,4.0,2.0
3,J,F,3.539528840115378,8.419735193913839,"{'J': 0.5272949816401469, 'F': 0.4727050183598531}","{'J': 0.2909715407262022, 'F': 0.7090284592737979}",3.4,3.4,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
4,F,F,4.936678223831935,10.959617484418462,"{'J': 0.4764936336924584, 'F': 0.5235063663075417}","{'J': 0.24794705233484496, 'F': 0.7520529476651551}",3.4,2.6,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
5,J,F,6.183032943551119,13.728301013274038,"{'J': 0.5272192251103482, 'F': 0.4727807748896518}","{'J': 0.22275346328306975, 'F': 0.7772465367169302}",3.2,2.6,2.0,3.0,2.0,8.0,1.0,2.0,3.0,2.0,4.0,2.0
6,J,F,7.424532524657996,16.461306712934785,"{'J': 0.5155751778268335, 'F': 0.48442482217316657}","{'J': 0.21727395411605938, 'F': 0.7827260458839406}",3.4,2.6,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
7,F,F,8.779927529158625,18.892371755938587,"{'J': 0.43780607247796277, 'F': 0.5621939275220372}","{'J': 0.22267206477732793, 'F': 0.7773279352226721}",3.4,2.6,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
8,F,F,9.947763725865775,21.593186694809717,"{'J': 0.4960707269155206, 'F': 0.5039292730844793}","{'J': 0.1894749784827247, 'F': 0.8105250215172753}",3.4,2.6,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
9,F,F,11.119487760623608,24.18865328016277,"{'J': 0.4648025508952661, 'F': 0.5351974491047339}","{'J': 0.18005404077622206, 'F': 0.8199459592237779}",3.4,2.6,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
10,F,F,12.369151453789692,26.67549071315136,"{'J': 0.44174638214373313, 'F': 0.5582536178562668}","{'J': 0.19431163417923256, 'F': 0.8056883658207674}",3.4,2.6,2.0,3.0,2.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
