round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.904068635037504,2.919285897883077,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.12419817948561306, 'F': 0.8758018205143869}",3.4,3.2,2.0,3.0,4.0,6.0,2.0,2.0,3.0,4.0,5.0,2.0
2,F,F,2.1622843350337075,4.891958772628497,"{'J': 0.29095354523227385, 'F': 0.7090464547677262}","{'J': 0.1480621102824306, 'F': 0.8519378897175693}",3.4,2.6,2.0,3.0,4.0,6.0,2.0,2.0,3.0,2.0,4.0,2.0
3,J,F,3.783153832963781,7.638416084282918,"{'J': 0.5738066095471236, 'F': 0.42619339045287635}","{'J': 0.3486890468022544, 'F': 0.6513109531977457}",3.8,3.4,2.0,3.0,4.0,8.0,2.0,2.0,3.0,2.0,8.0,2.0
4,F,F,5.291054727684196,10.095227354989177,"{'J': 0.46500244738130203, 'F': 0.534997552618698}","{'J': 0.2752203721841332, 'F': 0.7247796278158668}",3.2,2.6,2.0,3.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0
5,J,F,6.779463229026753,12.74572832867219,"{'J': 0.5234833659491194, 'F': 0.4765166340508806}","{'J': 0.29106487148102816, 'F': 0.7089351285189719}",3.4,2.6,2.0,3.0,4.0,6.0,2.0,2.0,3.0,2.0,4.0,2.0
6,J,F,8.174188969471986,15.400287201229618,"{'J': 0.5118785206955669, 'F': 0.488121479304433}","{'J': 0.2599118942731278, 'F': 0.7400881057268722}",4.2,2.6,4.0,3.0,4.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
7,F,F,9.63171375332658,17.840121342468382,"{'J': 0.4532550171316691, 'F': 0.5467449828683308}","{'J': 0.25679314565483474, 'F': 0.7432068543451652}",5.2,2.6,4.0,5.0,6.0,8.0,3.0,2.0,3.0,2.0,4.0,2.0
8,F,F,11.118635098699375,20.330693799520528,"{'J': 0.47283406754772395, 'F': 0.527165932452276}","{'J': 0.27210384521185405, 'F': 0.727896154788146}",5.2,3.2,4.0,5.0,6.0,8.0,3.0,2.0,3.0,4.0,5.0,2.0
9,F,F,12.403229296850872,22.905328704903013,"{'J': 0.4727050183598531, 'F': 0.5272949816401469}","{'J': 0.21469687691365585, 'F': 0.7853031230863442}",5.2,2.6,4.0,5.0,6.0,8.0,3.0,2.0,3.0,2.0,4.0,2.0
10,J,F,13.771796269490121,25.557861405816436,"{'J': 0.5077111383108935, 'F': 0.49228886168910646}","{'J': 0.25091799265605874, 'F': 0.7490820073439413}",4.2,3.2,4.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,2.0
