round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,2.397247558642183,1.7390869485483067,"{'J': 0.3450721447786745, 'F': 0.6549278552213255}","{'J': 0.4767042667974497, 'F': 0.5232957332025503}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
2,J,J,5.006856725879227,3.949725370007191,"{'J': 0.5427872860635696, 'F': 0.4572127139364303}","{'J': 0.6225814352192016, 'F': 0.37741856478079844}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
3,J,J,7.426718250198629,6.234908790304807,"{'J': 0.5390835579514824, 'F': 0.4609164420485175}","{'J': 0.5660191787558397, 'F': 0.4339808212441603}",5.2,5.4,4.0,6.0,4.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
4,F,J,9.792377314340708,8.347317004850826,"{'J': 0.4688878000979912, 'F': 0.5311121999020089}","{'J': 0.5195379700172033, 'F': 0.48046202998279675}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
5,F,F,12.059781689777015,10.254216193321335,"{'J': 0.38499264345267287, 'F': 0.6150073565473271}","{'J': 0.4570936808458323, 'F': 0.5429063191541676}",5.0,5.4,4.0,6.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
6,F,F,14.31683398809798,12.186907958090886,"{'J': 0.39230580740014703, 'F': 0.607694192599853}","{'J': 0.45717791411042946, 'F': 0.5428220858895706}",5.4,5.4,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
7,F,F,16.716907463483725,14.086736515524146,"{'J': 0.3999510164095028, 'F': 0.6000489835904972}","{'J': 0.5, 'F': 0.5}",5.0,5.6,4.0,6.0,4.0,8.0,3.0,4.0,6.0,6.0,8.0,4.0
8,F,F,19.043609483265634,16.10359912448404,"{'J': 0.4301812836844684, 'F': 0.5698187163155316}","{'J': 0.4921491658488714, 'F': 0.5078508341511285}",5.4,5.6,4.0,6.0,5.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
9,F,J,21.57587474880318,18.18950198482897,"{'J': 0.4843290891283056, 'F': 0.5156709108716944}","{'J': 0.5736015701668302, 'F': 0.4263984298331698}",4.8,5.6,4.0,6.0,4.0,8.0,2.0,4.0,6.0,6.0,8.0,4.0
10,F,J,24.07082325297189,20.237060620838548,"{'J': 0.4649337910740559, 'F': 0.5350662089259441}","{'J': 0.5544117647058824, 'F': 0.4455882352941177}",5.2,5.6,4.0,6.0,4.0,8.0,4.0,4.0,6.0,6.0,8.0,4.0
