round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,5.550729870587432,8.110141492193183,"{'J': 0.8538885486834048, 'F': 0.14611145131659523}","{'J': 0.4882583170254403, 'F': 0.5117416829745597}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,4.0,7.0,8.0,5.0
2,J,J,11.676438219509041,15.167291810991022,"{'J': 0.6758013212625398, 'F': 0.3241986787374602}","{'J': 0.5427381827087926, 'F': 0.45726181729120746}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
3,J,J,17.651066466633175,22.326935800064277,"{'J': 0.6926661761098847, 'F': 0.30733382389011527}","{'J': 0.5233782129742962, 'F': 0.4766217870257038}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
4,J,J,23.55306447416959,29.234158564548697,"{'J': 0.6513222331047992, 'F': 0.3486777668952008}","{'J': 0.5077186963979416, 'F': 0.4922813036020583}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
5,J,F,29.344721036019095,36.163265069632004,"{'J': 0.6547589919256178, 'F': 0.3452410080743822}","{'J': 0.49226614289221704, 'F': 0.507733857107783}",6.8,7.0,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,6.0
6,J,J,35.17269031289507,43.360184753536615,"{'J': 0.6993624325649829, 'F': 0.3006375674350172}","{'J': 0.5037980887037491, 'F': 0.4962019112962509}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
7,J,J,41.11142731454505,50.57909231656183,"{'J': 0.7024509803921568, 'F': 0.29754901960784313}","{'J': 0.5195694716242661, 'F': 0.48043052837573386}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
8,J,J,47.21132765371858,57.86415014734791,"{'J': 0.7122214058290472, 'F': 0.28777859417095275}","{'J': 0.5429131927415399, 'F': 0.45708680725846}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
9,J,J,53.146225400785376,64.91884968232753,"{'J': 0.6756425948592412, 'F': 0.3243574051407589}","{'J': 0.5156709108716944, 'F': 0.4843290891283056}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
10,J,J,59.22354296742459,71.93202591147383,"{'J': 0.6687882496940024, 'F': 0.33121175030599753}","{'J': 0.5350941550501345, 'F': 0.4649058449498655}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
