round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.615307704471096,6.330675405423942,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.2782799902272172, 'F': 0.7217200097727828}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,J,J,10.872528787558835,12.933617759905323,"{'J': 0.6039119804400978, 'F': 0.3960880195599022}","{'J': 0.5545232273838631, 'F': 0.44547677261613694}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,16.48330291410298,19.360403061206714,"{'J': 0.5660469667318982, 'F': 0.43395303326810175}","{'J': 0.44947394176657696, 'F': 0.550526058233423}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,J,F,22.296862961523427,26.010505817900945,"{'J': 0.607650809220206, 'F': 0.392349190779794}","{'J': 0.4881447078953801, 'F': 0.5118552921046199}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,J,28.219755022187396,32.63190366429988,"{'J': 0.6038197845249755, 'F': 0.39618021547502447}","{'J': 0.5040332437056955, 'F': 0.4959667562943046}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,F,33.934437013336634,39.266274945679825,"{'J': 0.6040137053352912, 'F': 0.39598629466470875}","{'J': 0.4726295210166178, 'F': 0.5273704789833822}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,F,39.763909352755654,45.981372597162654,"{'J': 0.6188143067123959, 'F': 0.3811856932876041}","{'J': 0.49229640498899485, 'F': 0.5077035950110051}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,J,45.67145647381706,52.692435191272,"{'J': 0.6186979931473323, 'F': 0.38130200685266763}","{'J': 0.5039100684261975, 'F': 0.49608993157380255}",3.8,4.2,4.0,3.0,4.0,6.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,51.454732316701225,59.23545204596414,"{'J': 0.588984088127295, 'F': 0.41101591187270503}","{'J': 0.4804496578690127, 'F': 0.5195503421309873}",4.2,3.6,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,5.0,2.0
10,J,F,56.9648193661138,65.77563823310446,"{'J': 0.5849472910026967, 'F': 0.4150527089973033}","{'J': 0.43779027132730386, 'F': 0.5622097286726961}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
