round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.8842578262925125,7.453394854485717,"{'J': 0.7520489296636086, 'F': 0.24795107033639144}","{'J': 0.3850293542074364, 'F': 0.6149706457925636}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0
2,J,J,10.70054090893538,14.727389385266747,"{'J': 0.7121545610173636, 'F': 0.2878454389826363}","{'J': 0.5039100684261975, 'F': 0.49608993157380255}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0
3,J,J,16.566127861343478,22.24752438348226,"{'J': 0.7520195838433292, 'F': 0.24798041615667074}","{'J': 0.5156555772994129, 'F': 0.4843444227005871}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0
4,J,J,22.499883963265344,29.30318344908661,"{'J': 0.6758013212625398, 'F': 0.3241986787374602}","{'J': 0.5155294693078992, 'F': 0.4844705306921008}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
5,J,J,28.386808198173625,36.316004657973856,"{'J': 0.6687866927592955, 'F': 0.3312133072407045}","{'J': 0.5079442679051577, 'F': 0.4920557320948423}",7.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,5.0,7.0,8.0,4.0
6,J,F,34.20416761137656,43.41184817875625,"{'J': 0.682640586797066, 'F': 0.317359413202934}","{'J': 0.5, 'F': 0.5}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
7,J,J,40.24795184330128,50.694380026952075,"{'J': 0.7121545610173636, 'F': 0.2878454389826363}","{'J': 0.5351906158357771, 'F': 0.46480938416422285}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
8,J,J,46.208304811869546,57.95478853131933,"{'J': 0.7090775630046489, 'F': 0.2909224369953511}","{'J': 0.5233553436047933, 'F': 0.47664465639520665}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
9,J,J,52.32920307339286,65.54695569026038,"{'J': 0.7606220154279417, 'F': 0.23937798457205828}","{'J': 0.5504407443682664, 'F': 0.4495592556317336}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
10,J,J,58.242772358184965,72.94030733953329,"{'J': 0.7309669522643819, 'F': 0.2690330477356181}","{'J': 0.5195694716242661, 'F': 0.48043052837573386}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
