round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,4.154393672611864,5.777971386203194,"{'J': 0.32078239608801956, 'F': 0.6792176039119805}","{'J': 0.08884272271782964, 'F': 0.9111572772821703}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
2,F,F,9.300093344278974,11.73511639902951,"{'J': 0.46099290780141844, 'F': 0.5390070921985816}","{'J': 0.3450721447786745, 'F': 0.6549278552213255}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
3,J,F,14.473894505887289,18.00713946715898,"{'J': 0.5272682807532404, 'F': 0.4727317192467596}","{'J': 0.37037943696450426, 'F': 0.6296205630354957}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,3.0
4,F,F,19.942240398761932,24.01465870082381,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.4073349633251834, 'F': 0.5926650366748166}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
5,F,F,25.406008930359157,29.96287299934176,"{'J': 0.4726295210166178, 'F': 0.5273704789833822}","{'J': 0.4034229828850856, 'F': 0.5965770171149144}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,5.0
6,F,F,30.958157436478796,35.975452855797315,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.42249388753056233, 'F': 0.5775061124694376}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
7,F,F,36.56142103834605,41.95798484742925,"{'J': 0.4843597262952102, 'F': 0.5156402737047898}","{'J': 0.4301785277573979, 'F': 0.5698214722426022}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
8,J,F,42.245883680467436,48.16014453851961,"{'J': 0.527165932452276, 'F': 0.47283406754772395}","{'J': 0.4532092111709946, 'F': 0.5467907888290053}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,5.0,7.0,8.0,4.0
9,F,F,47.70777046002419,54.189546084350596,"{'J': 0.4883720930232558, 'F': 0.5116279069767442}","{'J': 0.40729855498408035, 'F': 0.5927014450159197}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,3.0
10,F,F,53.404614110623655,60.24007214258402,"{'J': 0.5, 'F': 0.5}","{'J': 0.44947394176657696, 'F': 0.550526058233423}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
