round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,F,F,4.7875057893432995,5.985202977068814,"{'J': 0.44933920704845814, 'F': 0.5506607929515418}","{'J': 0.278239608801956, 'F': 0.721760391198044}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
2,J,J,10.86645462739239,12.780216739085647,"{'J': 0.6335373317013464, 'F': 0.3664626682986536}","{'J': 0.5312423425630973, 'F': 0.46875765743690273}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
3,J,F,16.570460258027367,19.001712493444135,"{'J': 0.5311121999020089, 'F': 0.4688878000979912}","{'J': 0.45718503937007876, 'F': 0.5428149606299213}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
4,J,F,22.37570674325926,25.18746837453378,"{'J': 0.527165932452276, 'F': 0.47283406754772395}","{'J': 0.47280744732974034, 'F': 0.5271925526702597}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
5,F,F,28.00062441801911,31.083346410150725,"{'J': 0.46881878209831257, 'F': 0.5311812179016875}","{'J': 0.4301101591187271, 'F': 0.5698898408812729}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
6,J,F,33.72907056234472,37.410938424591905,"{'J': 0.550526058233423, 'F': 0.44947394176657696}","{'J': 0.4649337910740559, 'F': 0.5350662089259441}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
7,J,F,39.38733717112076,43.53123452040052,"{'J': 0.5116165321594522, 'F': 0.4883834678405478}","{'J': 0.4456123197262283, 'F': 0.5543876802737717}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
8,F,F,45.03767997229608,49.58951072020463,"{'J': 0.5, 'F': 0.5}","{'J': 0.44172380019588636, 'F': 0.5582761998041136}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
9,J,F,50.70583707538231,55.6661782887379,"{'J': 0.5039177277179236, 'F': 0.4960822722820764}","{'J': 0.44555908979691705, 'F': 0.554440910203083}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
10,F,F,56.348718860510125,61.662255892498194,"{'J': 0.48824681684622917, 'F': 0.5117531831537708}","{'J': 0.43779027132730386, 'F': 0.5622097286726961}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
